time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,rollout/success_rate,train/ent_coef,train/n_updates,time/total_timesteps,time/fps,train/ent_coef_loss,time/episodes
17574,96.78,-96.71,,,,0.07,,,146880,8,,1512
17580,97.36,-97.3,,,,0.06,,,147200,8,,1516
17794,97.36,-97.3,0.10470997000811622,0.0001,-7.678360246121883,0.06,0.6327952221035957,4608,147648,8,-2.3113591261208057,1520
17803,97.7,-97.65,,,,0.05,,,148192,8,,1524
17807,97.24,-97.18,,,,0.06,,,148352,8,,1528
17811,97.24,-97.18,,,,0.06,,,148576,8,,1532
17816,97.24,-97.18,,,,0.06,,,148832,8,,1536
17822,96.56,-96.49,,,,0.07,,,149184,8,,1540
18038,95.95,-95.87,0.10143426817376167,0.0001,-7.501681312918663,0.08,0.6287578977644444,4672,149760,8,-2.343814142048359,1544
18048,95.33,-95.24,,,,0.09,,,150304,8,,1548
18054,95.33,-95.24,,,,0.09,,,150624,8,,1552
18062,95.33,-95.24,,,,0.09,,,151136,8,,1556
18068,95.79,-95.71,,,,0.08,,,151520,8,,1560
18280,95.79,-95.71,0.09714310948038474,0.0001,-7.325571082532406,0.08,0.6247467761859298,4736,151744,8,-2.375642839819193,1564
18286,95.79,-95.71,,,,0.08,,,152032,8,,1568
18291,95.69,-95.61,,,,0.08,,,152288,8,,1572
18301,95.69,-95.61,,,,0.08,,,152928,8,,1576
18307,95.76,-95.68,,,,0.08,,,153280,8,,1580
18313,95.76,-95.68,,,,0.08,,,153600,8,,1584
18528,95.56,-95.47,0.0958244603825733,0.0001,-7.1484709456563,0.09,0.6207614494487643,4800,154080,8,-2.4084239788353443,1588
18537,95.56,-95.47,,,,0.09,,,154624,8,,1592
18543,95.56,-95.47,,,,0.09,,,154944,8,,1596
18550,95.93,-95.85,,,,0.08,,,155232,8,,1600
18554,96.04,-95.97,,,,0.07,,,155456,8,,1604
18770,96.55,-96.49,0.09023118106415495,0.0001,-6.97786457836628,0.06,0.6168013252317905,4864,156064,8,-2.440199077129364,1608
18778,96.55,-96.49,,,,0.06,,,156480,8,,1612
18784,96.01,-95.94,,,,0.07,,,156768,8,,1616
18791,96.01,-95.94,,,,0.07,,,157216,8,,1620
19007,96.01,-95.94,0.09201985044637695,0.0001,-6.814900182187557,0.07,0.6128666577860713,4928,157792,8,-2.473116409033537,1624
19013,96.47,-96.41,,,,0.06,,,158080,8,,1628
19019,96.47,-96.41,,,,0.06,,,158432,8,,1632
19024,96.47,-96.41,,,,0.06,,,158656,8,,1636
19034,97.15,-97.1,,,,0.05,,,159264,8,,1640
19041,97.76,-97.72,,,,0.04,,,159680,8,,1644
19254,98.35,-98.32,0.08536774519598112,0.0001,-6.650801166892052,0.03,0.6089564692229033,4992,159968,8,-2.5054585970938206,1648
19260,97.92,-97.88,,,,0.04,,,160352,8,,1652
19270,97.92,-97.88,,,,0.04,,,160864,8,,1656
19275,97.41,-97.36,,,,0.05,,,161120,8,,1660
19281,97.41,-97.36,,,,0.05,,,161472,8,,1664
19286,97.41,-97.36,,,,0.05,,,161792,8,,1668
19502,97.99,-97.95,0.08249870350118726,0.0001,-6.48270770907402,0.04,0.6050709038972855,5056,162400,8,-2.5381388142704964,1672
19506,97.37,-97.32,,,,0.05,,,162592,8,,1676
19516,97.37,-97.32,,,,0.05,,,163136,8,,1680
19522,96.66,-96.6,,,,0.06,,,163424,8,,1684
19526,96.86,-96.81,,,,0.05,,,163680,8,,1688
19740,96.31,-96.25,0.08529455919051543,0.0001,-6.314016878604889,0.06,0.6012111101299524,5120,164096,8,-2.568803694099188,1692
19745,96.31,-96.25,,,,0.06,,,164352,8,,1696
19757,96.31,-96.25,,,,0.06,,,164960,8,,1700
19759,96.6,-96.54,,,,0.06,,,165056,8,,1704
19770,96.56,-96.5,,,,0.06,,,165760,8,,1708
19985,96.56,-96.5,0.07839547778712586,0.0001,-6.150160685181618,0.06,0.5973764583468437,5184,166336,8,-2.6022757664322853,1712
19991,96.67,-96.61,,,,0.06,,,166592,8,,1716
19995,96.67,-96.61,,,,0.06,,,166816,8,,1720
20003,96.67,-96.61,,,,0.06,,,167264,8,,1724
20007,96.67,-96.61,,,,0.06,,,167520,8,,1728
20224,96.11,-96.04,0.07942582707619295,0.0001,-5.983540117740631,0.07,0.5935657070949674,5248,168064,8,-2.633979871869087,1732
20228,96.11,-96.04,,,,0.07,,,168256,8,,1736
20236,96.11,-96.04,,,,0.07,,,168800,8,,1740
20245,96.11,-96.04,,,,0.07,,,169408,8,,1744
20250,96.14,-96.07,,,,0.07,,,169696,8,,1748
20256,96.12,-96.05,,,,0.07,,,169952,8,,1752
20469,95.84,-95.76,0.07560333836590871,0.0001,-5.822501122951508,0.08,0.5897797280922532,5312,170336,8,-2.6668361499905586,1756
20472,95.84,-95.76,,,,0.08,,,170496,8,,1760
20477,95.84,-95.76,,,,0.08,,,170752,8,,1764
20485,94.89,-94.79,,,,0.1,,,171264,8,,1768
20491,94.9,-94.8,,,,0.1,,,171456,8,,1772
20713,95.52,-95.43,0.07599391613621265,0.0001,-5.662151776254177,0.09,0.5860170722007751,5376,172576,8,-2.6985773220658302,1776
20719,95.52,-95.43,,,,0.09,,,172896,8,,1780
20723,96.23,-96.15,,,,0.08,,,173152,8,,1784
20731,96.23,-96.15,,,,0.08,,,173536,8,,1788
20734,96.78,-96.71,,,,0.07,,,173696,8,,1792
20739,96.78,-96.71,,,,0.07,,,173952,8,,1796
20954,96.78,-96.71,0.07197506411466748,0.0001,-5.507298067212105,0.07,0.5822792090475559,5440,174464,8,-2.731361325830221,1800
20958,96.78,-96.71,,,,0.07,,,174656,8,,1804
20974,96.3,-96.22,,,,0.08,,,175680,8,,1808
20980,96.3,-96.22,,,,0.08,,,176000,8,,1812
21192,96.73,-96.66,0.07336235523689538,0.0001,-5.354599177837372,0.07,0.578564528375864,5504,176320,8,-2.7638292089104652,1816
21200,96.73,-96.66,,,,0.07,,,176704,8,,1820
21203,96.73,-96.66,,,,0.07,,,176864,8,,1824
21208,96.73,-96.66,,,,0.07,,,177152,8,,1828
21217,97.29,-97.23,,,,0.06,,,177664,8,,1832
21221,96.71,-96.64,,,,0.07,,,177856,8,,1836
21438,96.71,-96.64,0.0725392461172305,0.0001,-5.202816851437092,0.07,0.574873635545373,5568,178560,8,-2.795507535338402,1840
21447,96.71,-96.64,,,,0.07,,,179136,8,,1844
21452,96.4,-96.32,,,,0.08,,,179392,8,,1848
21456,96.85,-96.78,,,,0.07,,,179616,8,,1852
21462,96.37,-96.3,,,,0.07,,,179936,8,,1856
21464,96.04,-95.96,,,,0.08,,,180064,8,,1860
21679,96.04,-95.96,0.06807101290905848,0.0001,-5.04608228802681,0.08,0.5712068574503064,5632,180416,8,-2.8282616324722767,1864
21688,96.52,-96.45,,,,0.07,,,180896,8,,1868
21692,96.52,-96.45,,,,0.07,,,181056,8,,1872
21707,95.03,-94.93,,,,0.1,,,182048,8,,1876
21918,94.48,-94.37,0.06666037393733859,0.0001,-4.892130985856056,0.11,0.5675627384334803,5696,182304,8,-2.860361784696579,1880
21924,93.98,-93.86,,,,0.12,,,182560,8,,1884
21928,93.98,-93.86,,,,0.12,,,182752,8,,1888
21935,93.95,-93.83,,,,0.12,,,183136,8,,1892
21937,93.95,-93.83,,,,0.12,,,183264,8,,1896
21945,93.95,-93.83,,,,0.12,,,183744,8,,1900
21953,93.95,-93.83,,,,0.12,,,184256,8,,1904
22171,93.92,-93.8,0.06802358478307724,0.0001,-4.737403601408005,0.12,0.5639420421794057,5760,184896,8,-2.8929940052330494,1908
22178,93.45,-93.32,,,,0.13,,,185376,8,,1912
22183,93.45,-93.32,,,,0.13,,,185632,8,,1916
22187,93.45,-93.32,,,,0.13,,,185824,8,,1920
22191,93.45,-93.32,,,,0.13,,,186048,8,,1924
22404,93.45,-93.32,0.06529359810519964,0.0001,-4.588756196200848,0.13,0.5603439612314105,5824,186400,8,-2.9252335466444492,1928
22414,93.45,-93.32,,,,0.13,,,186944,8,,1932
22422,93.59,-93.46,,,,0.13,,,187424,8,,1936
22430,93.04,-92.9,,,,0.14,,,187776,8,,1940
22438,92.87,-92.72,,,,0.15,,,188288,8,,1944
22650,92.57,-92.42,0.06791002687532455,0.0001,-4.429719112813473,0.15,0.5567697389051318,5888,188576,8,-2.957020778208971,1948
22657,92.57,-92.42,,,,0.15,,,188960,8,,1952
22661,93.84,-93.71,,,,0.13,,,189152,8,,1956
22669,94.17,-94.05,,,,0.12,,,189536,8,,1960
22678,94.17,-94.05,,,,0.12,,,190144,8,,1964
22892,94.64,-94.53,0.06247698451625183,0.0001,-4.273540444672108,0.11,0.5532183470204473,5952,190624,8,-2.9897920079529285,1968
22898,94.64,-94.53,,,,0.11,,,190976,8,,1972
22908,96.13,-96.05,,,,0.08,,,191488,8,,1976
22914,96.68,-96.61,,,,0.07,,,191776,8,,1980
22921,97.18,-97.12,,,,0.06,,,192160,8,,1984
22925,96.71,-96.64,,,,0.07,,,192352,8,,1988
23135,96.74,-96.67,0.06313715345459059,0.0001,-4.129480004310608,0.07,0.5496891206130385,6016,192608,8,-3.021720815449953,1992
23145,96.74,-96.67,,,,0.07,,,193216,8,,1996
23151,95.6,-95.51,,,,0.09,,,193536,8,,2000
23158,95.6,-95.51,,,,0.09,,,193856,8,,2004
23168,96.15,-96.07,,,,0.08,,,194496,8,,2008
23378,96.23,-96.15,0.06307999166892841,0.0001,-3.9833487905561924,0.08,0.5461828419938684,6080,194720,8,-3.0543218441307545,2012
23383,95.92,-95.83,,,,0.09,,,195008,8,,2016
23391,95.92,-95.83,,,,0.09,,,195392,8,,2020
23395,95.92,-95.83,,,,0.09,,,195616,8,,2024
23407,95.82,-95.73,,,,0.09,,,196416,8,,2028
23617,95.82,-95.73,0.062467070878483355,0.0001,-3.8397374749183655,0.09,0.5426983805373311,6144,196640,8,-3.086850803345442,2032
23625,96.26,-96.18,,,,0.08,,,197056,8,,2036
23635,96.81,-96.74,,,,0.07,,,197696,8,,2040
23638,96.43,-96.36,,,,0.07,,,197888,8,,2044
23645,97.04,-96.98,,,,0.06,,,198176,8,,2048
23651,97.04,-96.98,,,,0.06,,,198560,8,,2052
23860,97.04,-96.98,0.060100429865997285,0.0001,-3.6948652006685734,0.06,0.5392362428829074,6208,198752,8,-3.1190473958849907,2056
23864,96.09,-96.02,,,,0.07,,,198976,8,,2060
23875,95.83,-95.75,,,,0.08,,,199616,8,,2064
23885,95.83,-95.75,,,,0.08,,,200192,8,,2068
23893,95.83,-95.75,,,,0.08,,,200672,8,,2072
24105,95.83,-95.75,0.05980784504208714,0.0001,-3.5517022162675858,0.08,0.5357963349670172,6272,201056,8,-3.1512631252408028,2076
24113,95.83,-95.75,,,,0.08,,,201376,8,,2080
24119,95.83,-95.75,,,,0.08,,,201760,8,,2084
24123,95.83,-95.75,,,,0.08,,,201952,8,,2088
24125,95.55,-95.46,,,,0.09,,,202048,8,,2092
24134,95.55,-95.46,,,,0.09,,,202624,8,,2096
24351,96.69,-96.62,0.0590511885820888,0.0001,-3.4059023782610893,0.07,0.5323779862374067,6336,203296,8,-3.1839842833578587,2100
24360,96.69,-96.62,,,,0.07,,,203872,8,,2104
24367,96.36,-96.28,,,,0.08,,,204160,8,,2108
24372,96.75,-96.68,,,,0.07,,,204480,8,,2112
24585,97.06,-97.0,0.05848385376157239,0.0001,-3.267846215516329,0.06,0.528981146402657,6400,204896,8,-3.216159164905548,2116
24590,97.06,-97.0,,,,0.06,,,205152,8,,2120
24592,97.06,-97.0,,,,0.06,,,205248,8,,2124
24603,97.16,-97.1,,,,0.06,,,205824,8,,2128
24610,96.57,-96.5,,,,0.07,,,206240,8,,2132
24827,96.57,-96.5,0.056924279779195786,0.0001,-3.123279470950365,0.07,0.5256060864776373,6464,206976,8,-3.248955365270376,2136
24833,96.12,-96.04,,,,0.08,,,207296,8,,2140
24838,96.67,-96.6,,,,0.07,,,207520,8,,2144
24845,96.67,-96.6,,,,0.07,,,207904,8,,2148
24850,96.04,-95.96,,,,0.08,,,208192,8,,2152
24855,96.04,-95.96,,,,0.08,,,208416,8,,2156
24860,96.99,-96.92,,,,0.07,,,208736,8,,2160
25074,97.25,-97.19,0.05606933555100113,0.0001,-2.9818163253366947,0.06,0.5222525792196393,6528,209216,8,-3.280904896557331,2164
25090,97.25,-97.19,,,,0.06,,,210176,8,,2168
25096,97.25,-97.19,,,,0.06,,,210496,8,,2172
25100,97.25,-97.19,,,,0.06,,,210720,8,,2176
25312,97.25,-97.19,0.05620097502833232,0.0001,-2.844406772404909,0.06,0.518920473754406,6592,211104,8,-3.3135452903807163,2180
25317,96.89,-96.82,,,,0.07,,,211360,8,,2184
25323,96.67,-96.6,,,,0.07,,,211552,8,,2188
25325,96.67,-96.6,,,,0.07,,,211648,8,,2192
25331,95.5,-95.41,,,,0.09,,,212032,8,,2196
25337,95.5,-95.41,,,,0.09,,,212416,8,,2200
25559,95.5,-95.41,0.054772851639427245,0.0001,-2.706616908311844,0.09,0.5156096834689379,6656,213408,8,-3.345204595476389,2204
25567,95.83,-95.75,,,,0.08,,,213856,8,,2208
25575,95.83,-95.75,,,,0.08,,,214304,8,,2212
25580,95.83,-95.75,,,,0.08,,,214560,8,,2216
25584,95.83,-95.75,,,,0.08,,,214752,8,,2220
25586,95.83,-95.75,,,,0.08,,,214848,8,,2224
25798,96.42,-96.35,0.05389277817448601,0.0001,-2.5745696015655994,0.07,0.5123204011470079,6720,215232,8,-3.3778430372476578,2228
25804,96.42,-96.35,,,,0.07,,,215616,8,,2232
25820,96.1,-96.02,,,,0.08,,,216576,8,,2236
25828,96.55,-96.48,,,,0.07,,,217056,8,,2240
26042,96.55,-96.48,0.0539517147699371,0.0001,-2.439144443720579,0.07,0.5090521490201354,6784,217504,8,-3.4095830023288727,2244
26047,96.55,-96.48,,,,0.07,,,217760,8,,2248
26049,97.07,-97.0,,,,0.07,,,217888,8,,2252
26052,97.07,-97.0,,,,0.07,,,218048,8,,2256
26058,97.07,-97.0,,,,0.07,,,218432,8,,2260
26066,97.07,-97.0,,,,0.07,,,218816,8,,2264
26287,97.07,-97.0,0.0537940216017887,0.0001,-2.307027004659176,0.07,0.5058048693463206,6848,219776,8,-3.4426519758999348,2268
26294,96.77,-96.69,,,,0.08,,,220160,8,,2272
26301,96.14,-96.05,,,,0.09,,,220480,8,,2276
26308,96.14,-96.05,,,,0.09,,,220864,8,,2280
26312,96.5,-96.42,,,,0.08,,,221088,8,,2284
26313,97.19,-97.12,,,,0.07,,,221152,8,,2288
26526,97.19,-97.12,0.05357843136880547,0.0001,-2.1676942482590675,0.07,0.5025779269635677,6912,221536,8,-3.4745476730167866,2292
26533,98.13,-98.08,,,,0.05,,,221952,8,,2296
26544,98.4,-98.35,,,,0.05,,,222592,8,,2300
26766,97.78,-97.71,0.05216132430359721,0.0001,-2.0357782281935215,0.07,0.4993716781027615,6976,223264,8,-3.506783612072468,2304
26774,97.78,-97.71,,,,0.07,,,223616,8,,2308
26780,97.51,-97.43,,,,0.08,,,223968,8,,2312
26784,97.51,-97.43,,,,0.08,,,224160,8,,2316
26788,97.51,-97.43,,,,0.08,,,224352,8,,2320
26791,97.51,-97.43,,,,0.08,,,224576,8,,2324
26801,97.51,-97.43,,,,0.08,,,225152,8,,2328
27019,97.51,-97.43,0.053266547445673496,0.0001,-1.8989389203488827,0.08,0.49618647480383515,7040,225792,8,-3.538658294826746,2332
27026,97.47,-97.39,,,,0.08,,,226176,8,,2336
27034,97.45,-97.37,,,,0.08,,,226656,8,,2340
27044,97.45,-97.37,,,,0.08,,,227168,8,,2344
27251,97.45,-97.37,0.05231062968960032,0.0001,-1.7694892399013042,0.08,0.4930211086757481,7104,227360,8,-3.5721975080668926,2348
27255,97.56,-97.49,,,,0.07,,,227552,8,,2352
27261,97.0,-96.92,,,,0.08,,,227776,8,,2356
27269,97.0,-96.92,,,,0.08,,,228224,8,,2360
27275,96.31,-96.22,,,,0.09,,,228576,8,,2364
27283,96.31,-96.22,,,,0.09,,,229088,8,,2368
27499,96.61,-96.53,0.05204900266835466,0.0001,-1.6372410859912634,0.08,0.4898754660971463,7168,229760,8,-3.6039088778197765,2372
27508,97.24,-97.17,,,,0.07,,,230304,8,,2376
27511,97.19,-97.12,,,,0.07,,,230464,8,,2380
27517,97.18,-97.11,,,,0.07,,,230752,8,,2384
27521,97.18,-97.11,,,,0.07,,,230976,8,,2388
27528,97.18,-97.11,,,,0.07,,,231424,8,,2392
27736,97.02,-96.94,0.05235556641127914,0.0001,-1.5124999303370714,0.08,0.48674994986504316,7232,231616,8,-3.6370889097452164,2396
27747,96.76,-96.68,,,,0.08,,,232224,8,,2400
27757,97.24,-97.17,,,,0.07,,,232864,8,,2404
27764,97.24,-97.17,,,,0.07,,,233280,8,,2408
27974,96.1,-96.01,0.05216321093030274,0.0001,-1.3849023282527924,0.09,0.48364412272349,7296,233536,8,-3.6689383275806904,2412
27980,96.37,-96.29,,,,0.08,,,233856,8,,2416
27983,96.37,-96.29,,,,0.08,,,233984,8,,2420
27988,96.37,-96.29,,,,0.08,,,234336,8,,2424
27995,96.37,-96.29,,,,0.08,,,234752,8,,2428
28006,96.37,-96.29,,,,0.08,,,235392,8,,2432
28216,96.43,-96.35,0.052262064651586115,0.0001,-1.2580120246857405,0.08,0.480558920186013,7360,235680,8,-3.700792245566845,2436
28228,96.45,-96.37,,,,0.08,,,236416,8,,2440
28233,96.45,-96.37,,,,0.08,,,236736,8,,2444
28238,95.95,-95.86,,,,0.09,,,237024,8,,2448
28242,95.95,-95.86,,,,0.09,,,237152,8,,2452
28246,96.51,-96.43,,,,0.08,,,237376,8,,2456
28458,96.51,-96.43,0.05128947173943743,0.0001,-1.126754181459546,0.08,0.4774929555132985,7424,237888,8,-3.7340701185166836,2460
28467,96.79,-96.71,,,,0.08,,,238304,8,,2464
28474,96.79,-96.71,,,,0.08,,,238720,8,,2468
28484,96.33,-96.24,,,,0.09,,,239360,8,,2472
28696,96.33,-96.24,0.0510291246464476,0.0001,-1.0032225716859102,0.09,0.4744467195123434,7488,239904,8,-3.7654172740876675,2476
28701,96.38,-96.29,,,,0.09,,,240064,8,,2480
28706,96.34,-96.25,,,,0.09,,,240352,8,,2484
28710,95.88,-95.78,,,,0.1,,,240576,8,,2488
28717,95.88,-95.78,,,,0.1,,,241024,8,,2492
28723,96.04,-95.95,,,,0.09,,,241376,8,,2496
28935,95.88,-95.79,0.05135714681819081,0.0001,-0.8775477400049567,0.09,0.4714201050810516,7552,241792,8,-3.7976134419441223,2500
28946,96.02,-95.94,,,,0.08,,,242464,8,,2504
28950,95.1,-95.01,,,,0.09,,,242688,8,,2508
28958,96.24,-96.17,,,,0.07,,,243136,8,,2512
28960,95.64,-95.56,,,,0.08,,,243264,8,,2516
28965,95.17,-95.08,,,,0.09,,,243552,8,,2520
29173,95.17,-95.08,0.05126549780834466,0.0001,-0.7508080136030912,0.09,0.4684129673987627,7616,243776,8,-3.8295767679810524,2524
29180,94.56,-94.46,,,,0.1,,,244224,8,,2528
29185,94.15,-94.04,,,,0.11,,,244416,8,,2532
29195,94.03,-93.92,,,,0.11,,,245024,8,,2536
29206,93.79,-93.67,,,,0.12,,,245760,8,,2540
29421,93.79,-93.67,0.050490011810325086,0.0001,-0.6245543202385306,0.12,0.4654256268404424,7680,246304,8,-3.8614214062690735,2544
29424,94.29,-94.18,,,,0.11,,,246464,8,,2548
29429,94.29,-94.18,,,,0.11,,,246752,8,,2552
29433,94.29,-94.18,,,,0.11,,,246976,8,,2556
29441,94.29,-94.18,,,,0.11,,,247424,8,,2560
29444,94.7,-94.6,,,,0.1,,,247616,8,,2564
29658,94.66,-94.56,0.05162084917537868,0.0001,-0.5083412160165608,0.1,0.4624571376480162,7744,248192,8,-3.894981447607279,2568
29664,94.75,-94.65,,,,0.1,,,248512,8,,2572
29673,94.61,-94.51,,,,0.1,,,249088,8,,2576
29681,94.61,-94.51,,,,0.1,,,249664,8,,2580
29889,94.66,-94.56,0.052008353581186384,0.0001,-0.385080074891448,0.1,0.4595065419562161,7808,249952,8,-3.9270559288561344,2584
29895,95.12,-95.03,,,,0.09,,,250176,8,,2588
29902,94.78,-94.68,,,,0.1,,,250592,8,,2592
29906,94.09,-93.98,,,,0.11,,,250752,8,,2596
29914,94.75,-94.65,,,,0.1,,,251264,8,,2600
29919,94.75,-94.65,,,,0.1,,,251584,8,,2604
30133,95.15,-95.05,0.05193156731547788,0.0001,-0.2652249976526946,0.1,0.4565752041526139,7872,252160,8,-3.959005296230316,2608
30142,95.15,-95.05,,,,0.1,,,252704,8,,2612
30149,95.75,-95.66,,,,0.09,,,253088,8,,2616
30153,96.22,-96.14,,,,0.08,,,253248,8,,2620
30161,96.22,-96.14,,,,0.08,,,253792,8,,2624
30165,96.83,-96.76,,,,0.07,,,253952,8,,2628
30372,96.97,-96.9,0.0528395157889463,0.0001,-0.15068634937051684,0.07,0.45366266556084156,7936,254176,8,-3.9915925189852715,2632
30380,97.24,-97.18,,,,0.06,,,254592,8,,2636
30389,96.43,-96.36,,,,0.07,,,255040,8,,2640
30396,95.83,-95.75,,,,0.08,,,255456,8,,2644
30613,95.83,-95.75,0.052553410234395415,0.0001,-0.03320745746168541,0.08,0.45076847868040204,8000,256224,8,-4.023705884814262,2648
30615,95.83,-95.75,,,,0.08,,,256352,8,,2652
30621,95.83,-95.75,,,,0.08,,,256736,8,,2656
30629,95.83,-95.75,,,,0.08,,,257088,8,,2660
30634,95.83,-95.75,,,,0.08,,,257376,8,,2664
30641,95.2,-95.11,,,,0.09,,,257792,8,,2668
30644,95.57,-95.49,,,,0.08,,,257984,8,,2672
30857,95.11,-95.01,0.05173219501739368,0.0001,0.09033348697630572,0.1,0.4478930910117924,8064,258560,8,-4.055652447044849,2676
30865,95.11,-95.01,,,,0.1,,,258976,8,,2680
30873,94.93,-94.82,,,,0.11,,,259456,8,,2684
30876,94.47,-94.35,,,,0.12,,,259616,8,,2688
31090,94.81,-94.7,0.052960223285481334,0.0001,0.20504893246106803,0.11,0.4450361547060311,8128,260224,8,-4.0881852731108665,2692
31095,95.5,-95.4,,,,0.1,,,260448,8,,2696
31102,95.5,-95.4,,,,0.1,,,260864,8,,2700
31107,95.5,-95.4,,,,0.1,,,261184,8,,2704
31118,96.02,-95.93,,,,0.09,,,261760,8,,2708
31328,95.99,-95.9,0.05921382666565478,0.0001,0.351170718902722,0.09,0.4421970034018159,8192,262176,8,-4.121723987162113,2712
31336,95.99,-95.9,,,,0.09,,,262656,8,,2716
31340,95.99,-95.9,,,,0.09,,,262816,8,,2720
31350,95.99,-95.9,,,,0.09,,,263424,8,,2724
31354,95.99,-95.9,,,,0.09,,,263648,8,,2728
31361,96.17,-96.09,,,,0.08,,,264032,8,,2732
31568,96.24,-96.16,0.05233986780513078,0.0001,0.4770307205617428,0.08,0.439375685993582,8256,264256,8,-4.153284572064877,2736
31580,97.89,-97.84,,,,0.05,,,264960,8,,2740
31585,97.62,-97.56,,,,0.06,,,265184,8,,2744
31595,97.16,-97.09,,,,0.07,,,265824,8,,2748
31597,96.46,-96.38,,,,0.08,,,265920,8,,2752
31601,96.03,-95.94,,,,0.09,,,266080,8,,2756
31814,95.79,-95.69,0.05198611377272755,0.0001,0.5923034157603979,0.1,0.43657304253429174,8320,266624,8,-4.184122130274773,2760
31818,95.79,-95.69,,,,0.1,,,266848,8,,2764
31827,96.46,-96.37,,,,0.09,,,267392,8,,2768
31840,96.5,-96.42,,,,0.08,,,268160,8,,2772
32048,97.06,-96.99,0.05471350176958367,0.0001,0.6951891928911209,0.07,0.43378884717822075,8384,268384,8,-4.217153884470463,2776
32060,97.06,-96.99,,,,0.07,,,269024,8,,2780
32063,97.24,-97.18,,,,0.06,,,269120,8,,2784
32066,97.7,-97.65,,,,0.05,,,269280,8,,2788
32072,97.4,-97.34,,,,0.06,,,269632,8,,2792
32076,97.35,-97.29,,,,0.06,,,269888,8,,2796
32289,97.35,-97.29,0.052729594928678125,0.0001,0.8053201166912913,0.06,0.4310217369347811,8448,270432,8,-4.24993808567524,2800
32304,97.35,-97.29,,,,0.06,,,271360,8,,2804
32307,96.86,-96.79,,,,0.07,,,271520,8,,2808
32313,96.16,-96.07,,,,0.09,,,271872,8,,2812
32319,96.16,-96.07,,,,0.09,,,272224,8,,2816
32323,96.16,-96.07,,,,0.09,,,272352,8,,2820
32533,96.16,-96.07,0.054812420334201306,0.0001,0.9126553488895297,0.09,0.42827203636989,8512,272736,8,-4.282213844358921,2824
32539,96.16,-96.07,,,,0.09,,,273056,8,,2828
32549,96.21,-96.11,,,,0.1,,,273632,8,,2832
32561,95.85,-95.74,,,,0.11,,,274432,8,,2836
32767,95.56,-95.44,0.05486598069546744,0.0001,1.0174684505909681,0.12,0.4255398102104664,8576,274592,8,-4.314949795603752,2840
32771,95.83,-95.72,,,,0.11,,,274816,8,,2844
32779,95.87,-95.76,,,,0.11,,,275104,8,,2848
32784,96.07,-95.96,,,,0.11,,,275424,8,,2852
32788,96.5,-96.4,,,,0.1,,,275616,8,,2856
32795,96.74,-96.65,,,,0.09,,,276032,8,,2860
33007,96.74,-96.65,0.055001687665935606,0.0001,1.1300318501889706,0.09,0.4228250361047685,8640,276608,8,-4.346587769687176,2864
33025,96.74,-96.65,,,,0.09,,,277632,8,,2868
33028,96.74,-96.65,,,,0.09,,,277792,8,,2872
33032,96.74,-96.65,,,,0.09,,,278016,8,,2876
33038,96.74,-96.65,,,,0.09,,,278304,8,,2880
33246,96.74,-96.65,0.05556623439770192,0.0001,1.2386432904750109,0.09,0.42012809962034225,8704,278624,8,-4.378598965704441,2884
33251,96.74,-96.65,,,,0.09,,,278816,8,,2888
33258,96.39,-96.3,,,,0.09,,,279200,8,,2892
33268,96.44,-96.35,,,,0.09,,,279776,8,,2896
33279,96.44,-96.35,,,,0.09,,,280544,8,,2900
33492,96.44,-96.35,0.05651739670429379,0.0001,1.3467009160667658,0.09,0.4174483986571431,8768,280992,8,-4.410275898873806,2904
33495,96.93,-96.85,,,,0.08,,,281184,8,,2908
33501,97.66,-97.6,,,,0.06,,,281504,8,,2912
33506,97.66,-97.6,,,,0.06,,,281824,8,,2916
33510,97.66,-97.6,,,,0.06,,,282016,8,,2920
33515,97.64,-97.58,,,,0.06,,,282368,8,,2924
33724,97.09,-97.02,0.05623540055239573,0.0001,1.45461212284863,0.07,0.41478565242141485,8832,282688,8,-4.443761944770813,2928
33741,97.13,-97.07,,,,0.06,,,283584,8,,2932
33750,97.57,-97.52,,,,0.05,,,284192,8,,2936
33754,97.86,-97.82,,,,0.04,,,284384,8,,2940
33963,97.86,-97.82,0.058389558747876436,0.0001,1.5569384042173624,0.04,0.4121397854760289,8896,284704,8,-4.474733799695969,2944
33969,98.28,-98.25,,,,0.03,,,285024,8,,2948
33974,98.78,-98.76,,,,0.02,,,285216,8,,2952
33980,98.78,-98.76,,,,0.02,,,285568,8,,2956
33985,98.78,-98.76,,,,0.02,,,285888,8,,2960
34202,98.78,-98.76,0.06182404450373724,0.0001,1.6640295889228582,0.02,0.40951120434328914,8960,286784,8,-4.508268743753433,2964
34213,98.78,-98.76,,,,0.02,,,287392,8,,2968
34217,98.78,-98.76,,,,0.02,,,287584,8,,2972
34222,98.75,-98.73,,,,0.02,,,287872,8,,2976
34227,98.75,-98.73,,,,0.02,,,288224,8,,2980
34231,98.75,-98.73,,,,0.02,,,288416,8,,2984
34237,98.75,-98.73,,,,0.02,,,288768,8,,2988
34447,98.72,-98.7,0.06032391666667536,0.0001,1.7931316383183002,0.02,0.4068986140191555,9024,289056,8,-4.540177673101425,2992
34453,98.28,-98.25,,,,0.03,,,289408,8,,2996
