train/learning_rate,train/ent_coef_loss,rollout/ep_len_mean,time/fps,time/total_timesteps,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,rollout/success_rate,train/critic_loss,train/ent_coef
,,14.16,9,687744,,74846,13932,-13.18,,0.98,,
,,14.16,9,687744,,74846,13936,-13.18,,0.98,,
,,14.19,9,687776,,74847,13940,-13.21,,0.98,,
,,14.15,9,687872,,74850,13944,-13.17,,0.98,,
,,14.21,9,687936,,74852,13948,-13.23,,0.98,,
,,14.26,9,688000,,74853,13952,-13.28,,0.98,,
0.0001,-6.157426372170448,14.15,9,688160,21504,75047,13956,-13.17,5.140292041003704,0.98,0.26177605288103223,0.12253628543112427
,,14.17,9,688256,,75050,13960,-13.19,,0.98,,
,,14.47,9,688320,,75051,13964,-13.49,,0.98,,
,,14.92,9,688864,,75063,13968,-13.94,,0.98,,
,,15.74,9,688896,,75064,13972,-14.76,,0.98,,
,,16.79,9,688928,,75065,13976,-15.81,,0.98,,
,,17.6,9,688960,,75066,13980,-16.62,,0.98,,
,,18.5,9,689024,,75067,13984,-17.52,,0.98,,
,,18.92,9,689056,,75068,13988,-17.94,,0.98,,
,,18.17,9,689088,,75069,13992,-17.17,,1.0,,
,,18.41,9,689152,,75070,13996,-17.41,,1.0,,
,,18.57,9,689344,,75074,14000,-17.57,,1.0,,
,,18.62,9,689376,,75075,14004,-17.62,,1.0,,
,,18.73,9,689408,,75075,14008,-17.73,,1.0,,
,,18.74,9,689440,,75076,14012,-17.74,,1.0,,
,,18.77,9,689472,,75077,14016,-17.77,,1.0,,
,,18.83,9,689536,,75079,14020,-17.83,,1.0,,
,,18.86,9,689696,,75081,14024,-17.86,,1.0,,
,,18.96,9,689760,,75083,14028,-17.96,,1.0,,
,,18.93,9,689792,,75084,14032,-17.93,,1.0,,
,,18.98,9,689856,,75085,14036,-17.98,,1.0,,
,,18.98,9,689856,,75085,14040,-17.98,,1.0,,
,,19.13,9,689888,,75086,14044,-18.13,,1.0,,
,,19.31,9,689920,,75087,14048,-18.31,,1.0,,
,,19.33,9,690080,,75090,14052,-18.33,,1.0,,
,,19.3,9,690144,,75093,14056,-18.3,,1.0,,
0.0001,-6.186495833098888,19.12,9,690208,21568,75279,14060,-18.12,5.168346524238586,1.0,0.2546969298273325,0.12180944194551557
,,18.35,9,690240,,75280,14064,-17.35,,1.0,,
,,18.35,9,690240,,75280,14068,-17.35,,1.0,,
,,17.37,9,690272,,75281,14072,-16.37,,1.0,,
,,17.14,9,690304,,75282,14076,-16.15,,0.99,,
,,16.74,9,690368,,75283,14080,-15.75,,0.99,,
,,15.81,9,690464,,75285,14084,-14.82,,0.99,,
,,15.34,9,690528,,75287,14088,-14.35,,0.99,,
,,14.37,9,690592,,75288,14092,-13.38,,0.99,,
,,14.12,9,690624,,75289,14096,-13.13,,0.99,,
,,14.03,9,690656,,75290,14100,-13.04,,0.99,,
,,13.98,9,690688,,75290,14104,-12.99,,0.99,,
,,13.96,9,690720,,75291,14108,-12.97,,0.99,,
,,14.68,9,690848,,75295,14112,-13.7,,0.98,,
,,14.69,9,690880,,75296,14116,-13.71,,0.98,,
,,14.63,9,690976,,75298,14120,-13.65,,0.98,,
,,14.7,9,691008,,75299,14124,-13.72,,0.98,,
,,14.6,9,691040,,75300,14128,-13.62,,0.98,,
,,14.64,9,691072,,75301,14132,-13.66,,0.98,,
,,14.77,9,691168,,75303,14136,-13.79,,0.98,,
,,14.77,9,691168,,75303,14140,-13.79,,0.98,,
,,14.69,9,691296,,75306,14144,-13.71,,0.98,,
,,14.56,9,691392,,75309,14148,-13.58,,0.98,,
,,15.18,9,692064,,75322,14152,-14.2,,0.98,,
,,16.4,9,692128,,75324,14156,-15.42,,0.98,,
,,17.39,9,692160,,75325,14160,-16.41,,0.98,,
,,17.39,9,692160,,75325,14164,-16.41,,0.98,,
,,19.46,9,692224,,75328,14168,-18.48,,0.98,,
,,19.46,9,692224,,75328,14172,-18.48,,0.98,,
0.0001,-6.193229161202908,19.62,9,692256,21632,75518,14176,-18.64,5.172682099044323,0.98,0.24202111549675465,0.12108375271782279
,,19.57,9,692288,,75519,14180,-18.58,,0.99,,
,,19.69,9,692544,,75524,14184,-18.7,,0.99,,
,,19.74,9,692576,,75525,14188,-18.75,,0.99,,
,,19.86,9,692608,,75526,14192,-18.87,,0.99,,
,,19.86,9,692608,,75526,14196,-18.87,,0.99,,
,,19.93,9,692640,,75527,14200,-18.94,,0.99,,
,,19.96,9,692672,,75529,14204,-18.97,,0.99,,
,,19.96,9,692736,,75531,14208,-18.97,,0.99,,
,,19.35,9,692928,,75535,14212,-18.35,,1.0,,
,,19.31,9,692960,,75536,14216,-18.31,,1.0,,
,,19.31,9,692960,,75536,14220,-18.31,,1.0,,
,,19.16,9,692992,,75537,14224,-18.16,,1.0,,
,,19.14,9,693024,,75538,14228,-18.14,,1.0,,
,,19.08,9,693056,,75538,14232,-18.08,,1.0,,
,,19.03,9,693120,,75540,14236,-18.03,,1.0,,
,,19.0,9,693280,,75543,14240,-18.0,,1.0,,
,,18.8,9,693344,,75545,14244,-17.8,,1.0,,
,,18.68,9,693376,,75546,14248,-17.68,,1.0,,
,,17.45,9,693408,,75547,14252,-16.45,,1.0,,
,,17.45,9,693408,,75547,14256,-16.45,,1.0,,
,,16.57,9,693440,,75548,14260,-15.57,,1.0,,
,,16.42,9,693472,,75549,14264,-15.43,,0.99,,
,,15.64,9,693504,,75550,14268,-14.65,,0.99,,
,,15.71,9,693664,,75553,14272,-14.73,,0.98,,
,,14.38,9,693760,,75556,14276,-13.4,,0.98,,
,,14.15,9,693792,,75557,14280,-13.17,,0.98,,
,,14.15,9,693792,,75557,14284,-13.17,,0.98,,
,,14.11,9,693856,,75559,14288,-13.13,,0.98,,
,,14.08,9,693888,,75560,14292,-13.1,,0.98,,
,,14.08,9,693920,,75562,14296,-13.1,,0.98,,
,,14.08,9,693920,,75562,14300,-13.1,,0.98,,
,,14.11,9,694016,,75564,14304,-13.13,,0.98,,
,,14.03,9,694144,,75567,14308,-13.05,,0.98,,
,,13.96,9,694208,,75568,14312,-12.98,,0.98,,
,,14.01,9,694240,,75569,14316,-13.03,,0.98,,
,,14.04,9,694272,,75570,14320,-13.06,,0.98,,
0.0001,-6.135923370718956,14.13,9,694304,21696,75756,14324,-13.15,5.130459375679493,0.98,0.23536361032165587,0.12036296003498137
,,14.19,9,694368,,75758,14328,-13.21,,0.98,,
,,14.26,9,694432,,75760,14332,-13.28,,0.98,,
,,14.28,9,694528,,75764,14336,-13.3,,0.98,,
,,14.55,9,694688,,75768,14340,-13.57,,0.98,,
,,15.47,9,695264,,75777,14344,-14.49,,0.98,,
,,16.1,9,695296,,75778,14348,-15.12,,0.98,,
,,17.63,9,695328,,75779,14352,-16.65,,0.98,,
,,17.63,9,695328,,75779,14356,-16.65,,0.98,,
,,17.96,9,695360,,75779,14360,-16.97,,0.99,,
,,18.46,9,695392,,75780,14364,-17.47,,0.99,,
,,18.96,9,695424,,75781,14368,-17.97,,0.99,,
,,18.84,9,695488,,75782,14372,-17.84,,1.0,,
,,19.1,9,695712,,75786,14376,-18.1,,1.0,,
,,19.2,9,695744,,75787,14380,-18.2,,1.0,,
,,19.28,9,695776,,75788,14384,-18.28,,1.0,,
,,19.28,9,695776,,75788,14388,-18.28,,1.0,,
,,19.31,9,695808,,75789,14392,-18.31,,1.0,,
,,19.33,9,695840,,75789,14396,-18.33,,1.0,,
,,19.3,9,695904,,75791,14400,-18.3,,1.0,,
,,19.35,9,696096,,75794,14404,-18.35,,1.0,,
,,19.34,9,696128,,75795,14408,-18.34,,1.0,,
,,19.26,9,696160,,75797,14412,-18.26,,1.0,,
,,19.28,9,696192,,75798,14416,-18.28,,1.0,,
,,19.28,9,696192,,75798,14420,-18.28,,1.0,,
,,19.24,9,696224,,75799,14424,-18.24,,1.0,,
,,19.24,9,696224,,75799,14428,-18.24,,1.0,,
,,19.56,9,696320,,75801,14432,-18.56,,1.0,,
0.0001,-6.115048944950104,19.42,9,696448,21760,75988,14436,-18.42,5.165293715894222,1.0,0.23809435404837132,0.11965051642619073
,,19.29,9,696512,,75989,14440,-18.29,,1.0,,
,,17.54,9,696544,,75990,14444,-16.54,,1.0,,
,,17.54,9,696544,,75990,14448,-16.54,,1.0,,
,,16.14,9,696576,,75991,14452,-15.14,,1.0,,
,,16.14,9,696576,,75991,14456,-15.14,,1.0,,
,,15.16,9,696640,,75993,14460,-14.16,,1.0,,
,,14.59,9,696704,,75994,14464,-13.59,,1.0,,
,,13.62,9,696864,,75999,14468,-12.62,,1.0,,
,,13.25,9,696896,,76000,14472,-12.25,,1.0,,
,,13.01,9,696928,,76000,14476,-12.01,,1.0,,
,,12.91,9,696960,,76001,14480,-11.91,,1.0,,
,,12.91,9,696960,,76001,14484,-11.91,,1.0,,
,,12.87,9,696992,,76002,14488,-11.87,,1.0,,
,,12.84,9,697024,,76003,14492,-11.84,,1.0,,
,,12.84,9,697216,,76006,14496,-11.84,,1.0,,
,,12.83,9,697280,,76008,14500,-11.83,,1.0,,
,,12.76,9,697312,,76009,14504,-11.76,,1.0,,
,,12.9,9,697376,,76011,14508,-11.9,,1.0,,
,,12.9,9,697376,,76011,14512,-11.9,,1.0,,
,,13.06,9,697440,,76013,14516,-12.06,,1.0,,
,,13.12,9,697472,,76013,14520,-12.12,,1.0,,
,,13.09,9,697504,,76014,14524,-12.09,,1.0,,
,,13.21,9,697632,,76017,14528,-12.21,,1.0,,
,,12.88,9,697728,,76020,14532,-11.88,,1.0,,
,,13.06,9,697856,,76023,14536,-12.06,,1.0,,
0.0001,-6.094127669930458,13.86,9,698432,21824,76225,14540,-12.86,5.120935402810574,1.0,0.2399629952851683,0.1189422532916069
,,14.96,9,698496,,76226,14544,-13.96,,1.0,,
,,16.24,9,698528,,76227,14548,-15.24,,1.0,,
,,16.24,9,698528,,76227,14552,-15.24,,1.0,,
,,17.51,9,698560,,76228,14556,-16.51,,1.0,,
,,18.36,9,698624,,76230,14560,-17.36,,1.0,,
,,18.85,9,698656,,76231,14564,-17.85,,1.0,,
,,19.36,9,698720,,76234,14568,-18.36,,1.0,,
,,19.45,9,698912,,76238,14572,-18.45,,1.0,,
,,19.51,9,698944,,76239,14576,-18.51,,1.0,,
,,19.62,9,698976,,76240,14580,-18.62,,1.0,,
,,19.62,9,698976,,76240,14584,-18.62,,1.0,,
,,19.71,9,699040,,76242,14588,-18.71,,1.0,,
,,19.71,9,699040,,76242,14592,-18.71,,1.0,,
,,19.7,9,699104,,76244,14596,-18.7,,1.0,,
,,19.74,9,699264,,76248,14600,-18.74,,1.0,,
,,19.89,9,699328,,76249,14604,-18.89,,1.0,,
,,19.89,9,699328,,76249,14608,-18.89,,1.0,,
,,19.8,9,699360,,76250,14612,-18.8,,1.0,,
,,19.71,9,699424,,76252,14616,-18.71,,1.0,,
,,19.71,9,699424,,76252,14620,-18.71,,1.0,,
,,19.71,9,699456,,76253,14624,-18.71,,1.0,,
,,19.66,9,699520,,76255,14628,-18.66,,1.0,,
,,19.61,9,699648,,76258,14632,-18.61,,1.0,,
,,19.32,9,699712,,76260,14636,-18.32,,1.0,,
,,18.47,9,699744,,76261,14640,-17.47,,1.0,,
,,17.83,9,699776,,76262,14644,-16.83,,1.0,,
,,15.79,9,699840,,76264,14648,-14.79,,1.0,,
,,15.79,9,699840,,76264,14652,-14.79,,1.0,,
,,15.58,9,699872,,76265,14656,-14.58,,1.0,,
,,14.83,9,699904,,76266,14660,-13.83,,1.0,,
,,13.8,9,700032,,76270,14664,-12.8,,1.0,,
,,13.56,9,700064,,76271,14668,-12.56,,1.0,,
