time/episodes,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/n_updates,train/actor_loss,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,train/critic_loss
7596,,,-53.48,654432,27,,,,53.56,0.08,23630,
7600,,,-53.69,654592,27,,,,53.77,0.08,23634,
7604,,,-53.81,654848,27,,,,53.89,0.08,23640,
7608,,,-54.37,655072,27,,,,54.44,0.07,23646,
7612,,,-54.47,655264,27,,,,54.54,0.07,23651,
7616,0.13101843069307506,-8.482658788561821,-55.23,655552,27,0.0001,20480,9.609850391745567,55.29,0.06,23688,0.26503172889351845
7620,,,-56.0,655968,27,,,,56.05,0.05,23697,
7624,,,-55.53,656064,27,,,,55.59,0.06,23700,
7628,,,-55.7,656224,27,,,,55.76,0.06,23703,
7632,,,-55.91,656448,27,,,,55.97,0.06,23709,
7636,,,-55.9,656608,27,,,,55.97,0.07,23713,
7640,,,-55.85,656864,27,,,,55.93,0.08,23719,
7644,,,-56.16,657184,27,,,,56.24,0.08,23726,
7648,0.1302351604681462,-8.482734695076942,-55.83,657504,27,0.0001,20544,9.546544924378395,55.92,0.09,23764,0.29296078137122095
7652,,,-55.76,657632,27,,,,55.85,0.09,23767,
7656,,,-56.12,657920,27,,,,56.22,0.1,23774,
7660,,,-56.12,658176,27,,,,56.22,0.1,23789,
7664,,,-56.11,658368,27,,,,56.22,0.11,23794,
7668,,,-56.69,658624,27,,,,56.79,0.1,23800,
7672,,,-57.71,658752,27,,,,57.8,0.09,23804,
7676,,,-57.73,659200,27,,,,57.82,0.09,23813,
7680,,,-57.68,659424,27,,,,57.77,0.09,23819,
7684,0.12945697433315217,-8.45615430176258,-58.28,659520,27,0.0001,20608,9.50239560008049,58.37,0.09,23852,0.29232977563515306
7688,,,-58.37,659808,27,,,,58.46,0.09,23858,
7692,,,-58.4,660096,27,,,,58.49,0.09,23865,
7696,,,-58.1,660224,27,,,,58.2,0.1,23868,
7700,,,-57.88,660288,27,,,,57.99,0.11,23870,
7704,,,-57.48,660416,27,,,,57.6,0.12,23874,
7708,,,-57.15,660640,27,,,,57.28,0.13,23879,
7712,,,-56.79,660992,27,,,,56.93,0.14,23888,
7716,,,-56.69,661088,27,,,,56.83,0.14,23890,
7720,,,-56.29,661376,27,,,,56.44,0.15,23897,
7724,0.12868512561544776,-8.442190140485764,-56.85,661760,27,0.0001,20672,9.426485002040863,56.99,0.14,23936,0.31692117219790816
7728,,,-56.72,662080,27,,,,56.86,0.14,23943,
7732,,,-56.67,662176,27,,,,56.81,0.14,23946,
7736,,,-56.46,662240,27,,,,56.6,0.14,23948,
7740,,,-56.38,662432,27,,,,56.52,0.14,23953,
7744,,,-56.24,662656,27,,,,56.38,0.14,23957,
7748,,,-56.48,662816,27,,,,56.61,0.13,23962,
7752,,,-56.79,663200,27,,,,56.92,0.13,23971,
7756,0.1279181852005422,-8.419731393456459,-56.83,663616,27,0.0001,20736,9.40204818546772,56.95,0.12,24010,0.32562293321825564
7760,,,-56.63,663840,27,,,,56.75,0.12,24016,
7764,,,-56.16,663936,27,,,,56.28,0.12,24019,
7768,,,-56.1,664064,27,,,,56.22,0.12,24022,
7772,,,-55.7,664288,27,,,,55.81,0.11,24027,
7776,,,-55.57,664544,27,,,,55.68,0.11,24034,
7780,,,-55.53,664640,27,,,,55.64,0.11,24036,
7784,,,-54.88,664800,27,,,,55.0,0.12,24041,
7788,,,-54.36,665344,27,,,,54.49,0.13,24052,
7792,0.1271563705522567,-8.391745895147324,-54.57,665696,27,0.0001,20800,9.323238521814346,54.69,0.12,24090,0.32093192730098963
7796,,,-55.03,665760,27,,,,55.14,0.11,24092,
7800,,,-55.31,665952,27,,,,55.41,0.1,24097,
7804,,,-55.32,666176,27,,,,55.42,0.1,24102,
7808,,,-55.55,666272,27,,,,55.64,0.09,24105,
7812,,,-55.8,666496,27,,,,55.88,0.08,24110,
7816,,,-56.09,666624,27,,,,56.16,0.07,24114,
7820,,,-56.12,666880,27,,,,56.19,0.07,24120,
7824,,,-54.64,667200,27,,,,54.74,0.1,24128,
7828,,,-54.61,667392,27,,,,54.71,0.1,24132,
7832,,,-54.02,667552,27,,,,54.13,0.11,24136,
7836,0.1264013412874192,-8.35744720697403,-53.98,667840,27,0.0001,20864,9.259370148181915,54.09,0.11,24174,0.3691810129676014
7840,,,-54.47,668064,27,,,,54.57,0.1,24179,
7844,,,-54.52,668160,27,,,,54.62,0.1,24198,
7848,,,-54.6,668384,27,,,,54.7,0.1,24204,
7852,,,-54.12,668736,27,,,,54.23,0.11,24212,
7856,,,-54.55,669088,27,,,,54.66,0.11,24220,
7860,,,-55.12,669376,27,,,,55.22,0.1,24227,
7864,,,-55.56,669632,27,,,,55.66,0.1,24233,
7868,0.12565184570848942,-8.357955873012543,-55.68,669824,27,0.0001,20928,9.230982154607773,55.78,0.1,24268,0.3276527936104685
7872,,,-55.85,669984,27,,,,55.95,0.1,24272,
7876,,,-55.84,670304,27,,,,55.94,0.1,24280,
7880,,,-55.81,670496,27,,,,55.92,0.11,24285,
7884,,,-56.23,670656,27,,,,56.33,0.1,24289,
7888,,,-57.05,670976,27,,,,57.14,0.09,24296,
7892,,,-57.18,671264,27,,,,57.27,0.09,24303,
7896,,,-56.97,671584,27,,,,57.06,0.09,24310,
7900,,,-57.32,671744,27,,,,57.41,0.09,24315,
7904,0.12490616994909942,-8.319322019815445,-57.59,672032,27,0.0001,20992,9.236310198903084,57.67,0.08,24352,0.3357099909335375
7908,,,-57.61,672352,27,,,,57.69,0.08,24359,
7912,,,-58.21,672608,27,,,,58.29,0.08,24366,
7916,,,-58.14,672736,27,,,,58.22,0.08,24369,
7920,,,-58.37,672832,27,,,,58.44,0.07,24372,
7924,,,-59.71,673152,27,,,,59.76,0.05,24380,
7928,,,-60.26,673376,27,,,,60.31,0.05,24385,
7932,,,-60.72,673664,27,,,,60.76,0.04,24391,
7936,,,-60.9,673792,27,,,,60.94,0.04,24395,
7940,0.1241669551236555,-8.299620509147644,-60.71,674176,27,0.0001,21056,9.196725279092789,60.75,0.04,24434,0.34179009892977774
7944,,,-60.71,674176,27,,,,60.75,0.04,24434,
7948,,,-60.22,674464,27,,,,60.26,0.04,24441,
7952,,,-60.31,674720,27,,,,60.35,0.04,24446,
7956,,,-59.68,674848,27,,,,59.73,0.05,24450,
7960,,,-58.98,675296,27,,,,59.05,0.07,24460,
7964,,,-58.51,675552,27,,,,58.59,0.08,24466,
7968,,,-58.61,675584,27,,,,58.69,0.08,24467,
7972,0.12343224312644452,-8.296388864517212,-58.67,675968,27,0.0001,21120,9.141739949584007,58.76,0.09,24506,0.3485120020341128
7976,,,-57.77,676096,27,,,,57.88,0.11,24509,
7980,,,-57.16,676352,27,,,,57.27,0.11,24515,
7984,,,-57.44,676384,27,,,,57.55,0.11,24516,
7988,,,-56.56,676736,27,,,,56.68,0.12,24525,
7992,,,-56.69,676832,27,,,,56.82,0.13,24527,
7996,,,-57.2,677088,27,,,,57.33,0.13,24533,
8000,,,-56.42,677376,27,,,,56.56,0.14,24540,
8004,,,-56.1,677632,27,,,,56.25,0.15,24546,
8008,,,-56.53,677728,27,,,,56.68,0.15,24549,
8012,0.12270126945804805,-8.293447315692902,-55.86,678080,27,0.0001,21184,9.123124688863754,56.02,0.16,24587,0.38162765512242913
8016,,,-55.87,678304,27,,,,56.03,0.16,24593,
8020,,,-56.15,678592,27,,,,56.31,0.16,24600,
8024,,,-55.69,678688,27,,,,55.85,0.16,24603,
8028,,,-55.74,679040,27,,,,55.89,0.15,24611,
8032,,,-55.36,679232,27,,,,55.52,0.16,24616,
8036,,,-55.19,679456,27,,,,55.35,0.16,24621,
8040,,,-55.99,679616,27,,,,56.14,0.15,24625,
8044,,,-56.06,679936,27,,,,56.21,0.15,24632,
8048,0.12197356414981186,-8.256463900208473,-56.63,680096,27,0.0001,21248,9.134369164705276,56.78,0.15,24667,0.36680331244133413
8052,,,-56.75,680416,27,,,,56.89,0.14,24674,
8056,,,-56.62,680640,27,,,,56.76,0.14,24679,
8060,,,-57.26,680832,27,,,,57.38,0.12,24684,
8064,,,-56.85,680928,27,,,,56.97,0.12,24687,
8068,,,-56.56,681120,27,,,,56.68,0.12,24691,
8072,,,-56.13,681376,27,,,,56.25,0.12,24698,
8076,,,-56.7,681504,27,,,,56.8,0.1,24700,
8080,,,-57.0,681664,27,,,,57.09,0.09,24705,
8084,,,-56.38,681856,27,,,,56.48,0.1,24710,
8088,0.12125084619037807,-8.314072594046593,-56.26,682336,27,0.0001,21312,9.072227597236633,56.36,0.1,24750,0.3431722088716924
8092,,,-54.96,682560,27,,,,55.07,0.11,24756,
8096,,,-54.91,682656,27,,,,55.02,0.11,24759,
8100,,,-55.67,682912,27,,,,55.76,0.09,24765,
8104,,,-55.73,683040,27,,,,55.82,0.09,24768,
8108,,,-54.61,683488,27,,,,54.72,0.11,24778,
8112,,,-54.95,683616,27,,,,55.05,0.1,24782,
8116,,,-55.15,683712,27,,,,55.25,0.1,24784,
8120,0.12052888725884259,-8.271940872073174,-55.03,684096,27,0.0001,21376,9.038295403122902,55.13,0.1,24823,0.36610600212588906
8124,,,-55.03,684384,27,,,,55.13,0.1,24830,
8128,,,-55.58,684704,27,,,,55.68,0.1,24837,
8132,,,-56.05,685024,27,,,,56.14,0.09,24844,
8136,,,-56.05,685248,27,,,,56.14,0.09,24849,
8140,,,-55.46,685472,27,,,,55.55,0.09,24855,
8144,,,-55.2,685568,27,,,,55.3,0.1,24857,
8148,,,-55.26,685760,27,,,,55.37,0.11,24862,
8152,,,-55.69,685920,27,,,,55.8,0.11,24866,
8156,0.11981069960165769,-8.327636107802391,-56.55,686144,27,0.0001,21440,9.092586532235146,56.66,0.11,24902,0.3751964890398085
8160,,,-55.9,686528,27,,,,56.03,0.13,24911,
8164,,,-55.77,686688,27,,,,55.91,0.14,24915,
8168,,,-56.35,687072,27,,,,56.48,0.13,24923,
8172,,,-56.05,687264,27,,,,56.19,0.14,24928,
8176,,,-56.14,687392,27,,,,56.29,0.15,24932,
8180,,,-56.06,687488,27,,,,56.22,0.16,24935,
8184,,,-56.82,687712,27,,,,56.97,0.15,24940,
8188,,,-57.57,687968,27,,,,57.71,0.14,24946,
8192,0.11909234896302223,-8.335404247045517,-57.4,688160,27,0.0001,21504,9.074999555945396,57.55,0.15,24981,0.4040066581219435
8196,,,-56.76,688448,27,,,,56.93,0.17,24988,
8200,,,-56.95,688608,27,,,,57.13,0.18,24992,
8204,,,-56.76,688800,27,,,,56.95,0.19,24997,
8208,,,-56.97,689120,27,,,,57.17,0.2,25004,
8212,,,-56.93,689152,27,,,,57.13,0.2,25005,
8216,,,-56.38,689504,27,,,,56.59,0.21,25013,
8220,,,-55.56,689792,27,,,,55.79,0.23,25020,
8224,,,-55.46,689920,27,,,,55.7,0.24,25023,
8228,0.11837865877896547,-8.30912172794342,-55.71,690304,27,0.0001,21568,9.087092727422714,55.95,0.24,25062,0.41407649172469974
8232,,,-55.89,690528,27,,,,56.13,0.24,25068,
8236,,,-56.2,690688,27,,,,56.45,0.25,25072,
8240,,,-56.32,690976,27,,,,56.57,0.25,25079,
8244,,,-56.59,691200,27,,,,56.84,0.25,25085,
8248,,,-56.29,691360,27,,,,56.54,0.25,25090,
8252,,,-55.57,691520,27,,,,55.83,0.26,25094,
8256,,,-55.14,691648,27,,,,55.39,0.25,25098,
8260,,,-55.83,692000,27,,,,56.06,0.23,25105,
8264,,,-55.74,692160,27,,,,55.97,0.23,25110,
8268,0.11767014081124216,-8.309498369693756,-55.22,692448,27,0.0001,21632,9.064713388681412,55.46,0.24,25146,0.4981006155721843
8272,,,-56.02,692672,27,,,,56.24,0.22,25152,
8276,,,-56.28,693056,27,,,,56.49,0.21,25160,
8280,,,-56.13,693216,27,,,,56.34,0.21,25164,
8284,,,-55.82,693376,27,,,,56.03,0.21,25169,
8288,,,-55.43,693600,27,,,,55.65,0.22,25174,
8292,,,-56.24,693728,27,,,,56.43,0.19,25178,
8296,,,-56.91,693888,27,,,,57.08,0.17,25181,
8300,,,-56.03,694080,27,,,,56.21,0.18,25186,
8304,0.11696405080147088,-8.353409610688686,-55.29,694368,27,0.0001,21696,9.129311218857765,55.48,0.19,25223,0.4706446770578623
8308,,,-55.57,694688,27,,,,55.75,0.18,25230,
8312,,,-55.88,694880,27,,,,56.05,0.17,25235,
8316,,,-56.3,695296,27,,,,56.46,0.16,25244,
8320,,,-57.08,695520,27,,,,57.22,0.14,25250,
8324,,,-57.78,695712,27,,,,57.91,0.13,25255,
8328,,,-57.53,695872,27,,,,57.66,0.13,25259,
8332,,,-56.98,696000,27,,,,57.12,0.14,25263,
8336,,,-56.21,696128,27,,,,56.35,0.14,25266,
8340,,,-56.11,696320,27,,,,56.25,0.14,25271,
8344,0.11625732167158276,-8.346091166138649,-56.15,696832,27,0.0001,21760,9.134427830576897,56.28,0.13,25313,0.45300337485969067
8348,,,-56.34,697024,27,,,,56.46,0.12,25318,
8352,,,-56.54,697632,27,,,,56.65,0.11,25331,
8356,,,-56.73,697792,27,,,,56.84,0.11,25335,
8360,,,-57.01,697920,27,,,,57.12,0.11,25338,
8364,,,-57.55,698080,27,,,,57.65,0.1,25342,
8368,,,-57.81,698240,27,,,,57.91,0.1,25346,
8372,,,-57.79,698368,27,,,,57.89,0.1,25350,
8376,0.11555728118401021,-8.346085146069527,-57.69,698720,27,0.0001,21824,9.11481562256813,57.8,0.11,25387,0.45845448644831777
8380,,,-57.7,698880,27,,,,57.83,0.13,25392,
8384,,,-57.9,699040,27,,,,58.03,0.13,25396,
8388,,,-57.71,699456,27,,,,57.84,0.13,25406,
8392,,,-57.63,699680,27,,,,57.76,0.13,25411,
8396,,,-58.01,699776,27,,,,58.13,0.12,25414,
8400,,,-58.88,700064,27,,,,58.98,0.1,25421,
8404,,,-59.05,700160,27,,,,59.15,0.1,25424,
8408,,,-58.92,700352,27,,,,59.01,0.09,25429,
