rollout/success_rate,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,train/ent_coef_loss,train/actor_loss,rollout/ep_len_mean,train/ent_coef,time/episodes,time/fps,train/critic_loss,train/n_updates,time/time_elapsed
0.08,147040,,-96.82,,,96.9,,1512,26,,,5473
0.08,147584,0.0001,-96.82,-2.310647327452898,-7.733973115682602,96.9,0.6328209303319454,1516,26,0.09509553370298818,4608,5515
0.08,148064,,-96.82,,,96.9,,1520,26,,,5525
0.07,148512,,-97.21,,,97.28,,1524,26,,,5536
0.07,148896,,-97.21,,,97.28,,1528,26,,,5545
0.07,149120,,-97.21,,,97.28,,1532,26,,,5550
0.08,149536,0.0001,-96.51,-2.3430615849792957,-7.548680208623409,96.59,0.6287838174030185,1536,26,0.09126113035017624,4672,5590
0.08,149728,,-96.51,,,96.59,,1540,26,,,5595
0.09,149984,,-96.05,,,96.14,,1544,26,,,5602
0.1,150624,,-95.42,,,95.52,,1548,26,,,5616
0.08,151104,,-96.39,,,96.47,,1552,26,,,5626
0.08,151520,,-96.33,,,96.41,,1556,26,,,5636
0.08,152032,0.0001,-96.33,-2.3748868703842163,-7.390016488730907,96.41,0.6247729659080505,1560,26,0.10187032260000706,4736,5678
0.08,152160,,-96.33,,,96.41,,1564,26,,,5681
0.07,152576,,-96.71,,,96.78,,1568,26,,,5691
0.06,152896,,-97.03,,,97.09,,1572,26,,,5698
0.07,153152,,-96.33,,,96.4,,1576,26,,,5705
0.07,153600,,-96.33,,,96.4,,1580,26,,,5715
0.07,153984,0.0001,-96.33,-2.4076526574790478,-7.225246325135231,96.4,0.6207878040149808,1584,26,0.09839323058258742,4800,5754
0.07,154560,,-96.04,,,96.11,,1588,26,,,5767
0.07,154912,,-95.98,,,96.05,,1592,26,,,5775
0.08,155296,,-95.66,,,95.74,,1596,26,,,5784
0.08,155520,,-95.66,,,95.74,,1600,26,,,5789
0.08,156000,0.0001,-95.66,-2.4393890872597694,-7.0497980788350105,95.74,0.6168277440592647,1604,26,0.09711968869669363,4864,5831
0.08,156256,,-95.64,,,95.72,,1608,26,,,5837
0.07,156512,,-95.64,,,95.71,,1612,26,,,5844
0.07,157088,,-95.64,,,95.71,,1616,26,,,5856
0.07,157664,,-95.64,,,95.71,,1620,26,,,5869
0.07,158048,0.0001,-95.65,-2.4723335169255733,-6.891783036291599,95.72,0.6128932349383831,1624,26,0.09402184805367142,4928,5908
0.07,158496,,-95.65,,,95.72,,1628,26,,,5919
0.07,158720,,-95.65,,,95.72,,1632,26,,,5924
0.06,159200,,-96.35,,,96.41,,1636,26,,,5934
0.06,159456,,-96.35,,,96.41,,1640,26,,,5941
0.05,159712,,-96.81,,,96.86,,1644,26,,,5947
0.04,160288,0.0001,-97.44,-2.5047482512891293,-6.731836669147015,97.48,0.6089831097051501,1648,26,0.08685911691281945,4992,5990
0.04,160864,,-97.44,,,97.48,,1652,26,,,6002
0.05,161216,,-97.11,,,97.16,,1656,26,,,6011
0.05,161632,,-97.08,,,97.13,,1660,26,,,6020
0.05,161920,0.0001,-97.08,-2.5374170541763306,-6.575651556253433,97.13,0.605097521096468,1664,26,0.08253356110071763,5056,6057
0.05,162336,,-97.22,,,97.27,,1668,26,,,6067
0.05,162656,,-97.22,,,97.27,,1672,26,,,6075
0.04,162912,,-97.92,,,97.96,,1676,26,,,6081
0.05,163456,,-97.24,,,97.29,,1680,26,,,6093
0.05,163968,0.0001,-97.24,-2.5680939070880413,-6.41321787238121,97.29,0.6012376733124256,1684,26,0.07801690470660105,5120,6135
0.05,164256,,-97.36,,,97.41,,1688,26,,,6142
0.05,164544,,-97.42,,,97.47,,1692,26,,,6149
0.05,164896,,-97.17,,,97.22,,1696,26,,,6158
0.05,165120,,-97.17,,,97.22,,1700,26,,,6163
0.05,165696,,-97.17,,,97.22,,1704,26,,,6176
0.05,166048,0.0001,-97.19,-2.60151906311512,-6.263713389635086,97.24,0.5974029153585434,1708,26,0.08049790607765317,5184,6214
0.05,166624,,-97.21,,,97.26,,1712,26,,,6227
0.05,167104,,-97.21,,,97.26,,1716,26,,,6238
0.05,167360,,-97.21,,,97.26,,1720,26,,,6244
0.05,167744,,-97.21,,,97.26,,1724,26,,,6252
0.05,168096,0.0001,-97.21,-2.6331646852195263,-6.119445197284222,97.26,0.5935921045020223,1728,26,0.07766538596479222,5248,6291
0.05,168320,,-97.21,,,97.26,,1732,26,,,6296
0.05,168896,,-97.21,,,97.26,,1736,26,,,6309
0.05,169248,,-97.21,,,97.26,,1740,26,,,6317
0.05,169824,,-97.21,,,97.26,,1744,26,,,6330
0.06,170240,0.0001,-96.53,-2.666058711707592,-5.974093079566956,96.59,0.5898060649633408,1748,26,0.07649811898590997,5312,6370
0.06,170560,,-96.53,,,96.59,,1752,26,,,6377
0.06,170720,,-96.38,,,96.44,,1756,26,,,6381
0.06,171232,,-96.41,,,96.47,,1760,26,,,6393
0.06,171360,,-96.41,,,96.47,,1764,26,,,6397
0.07,171520,,-96.07,,,96.14,,1768,26,,,6400
0.08,172096,0.0001,-95.66,-2.697793669998646,-5.812842234969139,95.74,0.5860433336347342,1772,26,0.07479185936972499,5376,6443
0.08,172800,,-95.66,,,95.74,,1776,26,,,6459
0.07,173440,,-96.34,,,96.41,,1780,26,,,6473
0.07,173760,,-96.34,,,96.41,,1784,26,,,6481
0.06,173920,,-96.88,,,96.94,,1788,26,,,6485
0.06,174432,0.0001,-96.88,-2.730458687990904,-5.672536574304104,96.94,0.5823054928332567,1792,26,0.07017187349265441,5440,6527
0.05,174560,,-97.54,,,97.59,,1796,26,,,6531
0.05,174720,,-97.54,,,97.59,,1800,26,,,6534
0.06,175200,,-97.01,,,97.07,,1804,26,,,6546
0.06,175712,,-97.01,,,97.07,,1808,26,,,6557
0.05,176384,0.0001,-97.5,-2.762910459190607,-5.513985902070999,97.55,0.5785908298566937,1812,26,0.07144789246376604,5504,6602
0.05,176960,,-97.5,,,97.55,,1816,26,,,6615
0.05,177120,,-97.5,,,97.55,,1820,26,,,6619
0.05,177632,,-97.5,,,97.55,,1824,26,,,6630
0.05,177760,,-97.5,,,97.55,,1828,26,,,6634
0.05,177920,,-97.5,,,97.55,,1832,26,,,6638
0.05,178400,0.0001,-97.5,-2.7944905795156956,-5.347751647233963,97.55,0.5749000767245889,1836,26,0.07203126430977136,5568,6679
0.06,178880,,-97.27,,,97.33,,1840,26,,,6689
0.07,179456,,-96.87,,,96.94,,1844,26,,,6702
0.06,179968,,-97.55,,,97.61,,1848,26,,,6714
0.06,180256,0.0001,-97.55,-2.8272009268403053,-5.2145576402544975,97.61,0.5712335528805852,1852,26,0.06926975573878735,5632,6751
0.05,180832,,-98.09,,,98.14,,1856,26,,,6763
0.05,180960,,-98.09,,,98.14,,1860,26,,,6767
0.06,181120,,-97.56,,,97.62,,1864,26,,,6771
0.05,181536,,-97.9,,,97.95,,1868,26,,,6780
0.04,181728,,-98.31,,,98.35,,1872,26,,,6785
0.05,182528,0.0001,-97.83,-2.859301172196865,-5.0693996623158455,97.88,0.5675899414345622,1876,26,0.06649505125824362,5696,6832
0.06,183040,,-97.37,,,97.43,,1880,26,,,6843
0.06,183360,,-97.37,,,97.43,,1884,26,,,6851
0.06,183648,,-97.37,,,97.43,,1888,26,,,6858
0.06,184096,,-97.26,,,97.32,,1892,26,,,6868
0.06,184320,,-97.26,,,97.32,,1896,26,,,6873
0.08,184608,0.0001,-96.19,-2.8917910158634186,-4.902432881295681,96.27,0.5639696782454848,1900,26,0.0691692759282887,5760,6910
0.07,184896,,-96.72,,,96.79,,1904,26,,,6917
0.07,185312,,-96.72,,,96.79,,1908,26,,,6926
0.07,185856,,-96.72,,,96.79,,1912,26,,,6939
0.07,186560,0.0001,-96.72,-2.9239910133183002,-4.758644051849842,96.79,0.560371938161552,1916,26,0.06732494657626376,5824,6984
0.07,186848,,-96.72,,,96.79,,1920,26,,,6991
0.07,187296,,-96.68,,,96.75,,1924,26,,,7001
0.07,187520,,-96.68,,,96.75,,1928,26,,,7006
0.07,187808,,-96.68,,,96.75,,1932,26,,,7013
0.07,188032,,-96.66,,,96.73,,1936,26,,,7018
0.07,188480,0.0001,-96.24,-2.95568885281682,-4.606725722551346,96.31,0.556797930970788,1940,26,0.06547928473446518,5888,7059
0.07,189024,,-96.19,,,96.26,,1944,26,,,7070
0.08,189440,,-95.75,,,95.83,,1948,26,,,7080
0.08,189760,,-95.75,,,95.83,,1952,26,,,7088
0.09,190048,,-95.28,,,95.37,,1956,26,,,7095
0.09,190720,0.0001,-95.28,-2.9885402880609035,-4.446532562375069,95.37,0.5532467039301991,1960,26,0.06653348391409963,5952,7140
0.08,190976,,-95.81,,,95.89,,1964,26,,,7145
0.08,191200,,-95.81,,,95.89,,1968,26,,,7151
0.08,191680,,-95.81,,,95.89,,1972,26,,,7162
0.09,192064,,-94.94,,,95.03,,1976,26,,,7171
0.08,192256,,-95.4,,,95.48,,1980,26,,,7176
0.1,192704,0.0001,-94.42,-3.0203199423849583,-4.288873463869095,94.52,0.5497178388759494,1984,26,0.06378168740775436,6016,7217
0.1,192960,,-94.42,,,94.52,,1988,26,,,7223
0.1,193248,,-94.53,,,94.63,,1992,26,,,7230
0.1,193920,,-94.53,,,94.63,,1996,26,,,7244
0.1,194336,,-94.63,,,94.73,,2000,26,,,7254
0.09,194784,0.0001,-94.99,-3.0529502406716347,-4.148254752159119,95.08,0.5462120017036796,2004,26,0.06508025084622204,6080,7294
0.09,195136,,-94.99,,,95.08,,2008,26,,,7303
0.09,195424,,-94.99,,,95.08,,2012,26,,,7310
0.09,195840,,-94.99,,,95.08,,2016,26,,,7319
0.09,196160,,-94.98,,,95.07,,2020,26,,,7326
0.09,196448,,-95.02,,,95.11,,2024,26,,,7333
0.09,197120,0.0001,-95.02,-3.0853879898786545,-4.035002924501896,95.11,0.5427278550341725,2028,26,0.06360854912782088,6144,7378
0.09,197536,,-95.02,,,95.11,,2032,26,,,7387
0.09,197984,,-95.04,,,95.13,,2036,26,,,7398
0.09,198336,,-95.68,,,95.77,,2040,26,,,7406
0.08,198624,,-96.13,,,96.21,,2044,26,,,7413
0.07,199040,0.0001,-96.57,-3.1177327409386635,-3.8834356255829334,96.64,0.5392660032957792,2048,26,0.06316429178696126,6208,7453
0.07,199360,,-96.57,,,96.64,,2052,26,,,7461
0.07,199552,,-96.6,,,96.67,,2056,26,,,7467
0.07,200096,,-96.6,,,96.67,,2060,26,,,7478
0.08,200608,,-96.2,,,96.28,,2064,26,,,7490
0.09,200832,0.0001,-95.65,-3.1497642882168293,-3.7382229566574097,95.74,0.5358262527734041,2068,26,0.06337921385420486,6272,7527
0.09,201312,,-95.65,,,95.74,,2072,26,,,7537
0.07,201728,,-97.0,,,97.07,,2076,26,,,7547
0.07,201984,,-97.0,,,97.07,,2080,26,,,7553
0.06,202368,,-97.5,,,97.56,,2084,26,,,7562
0.05,202720,,-97.87,,,97.92,,2088,26,,,7570
0.06,203296,0.0001,-97.24,-3.1825093179941177,-3.6043077558279037,97.3,0.5324081489816308,2092,26,0.06269243260612711,6336,7613
0.07,203552,,-96.88,,,96.95,,2096,26,,,7619
0.06,203936,,-97.49,,,97.55,,2100,26,,,7628
0.06,204384,,-97.49,,,97.55,,2104,26,,,7638
0.07,204736,,-97.08,,,97.15,,2108,26,,,7646
0.07,205152,0.0001,-97.08,-3.2144233509898186,-3.4564961418509483,97.15,0.5290118753910065,2112,26,0.06174307392211631,6400,7686
0.08,205472,,-96.57,,,96.65,,2116,26,,,7694
0.08,205824,,-96.58,,,96.66,,2120,26,,,7702
0.08,206240,,-96.58,,,96.66,,2124,26,,,7712
0.09,206592,,-96.02,,,96.11,,2128,26,,,7719
0.09,207040,0.0001,-96.02,-3.2473656609654427,-3.3191960528492928,96.11,0.5256373574957252,2132,26,0.06265176652232185,6464,7760
0.09,207232,,-96.02,,,96.11,,2136,26,,,7765
0.09,207808,,-95.62,,,95.71,,2140,26,,,7778
0.09,208224,,-95.62,,,95.71,,2144,26,,,7787
0.09,208672,,-95.62,,,95.71,,2148,26,,,7798
0.09,209024,0.0001,-95.62,-3.279074188321829,-3.17811943218112,95.71,0.5222841966897249,2152,26,0.06134844932239503,6528,7836
0.08,209440,,-96.06,,,96.14,,2156,26,,,7846
0.08,209792,,-96.06,,,96.14,,2160,26,,,7854
0.07,210240,,-96.46,,,96.53,,2164,26,,,7864
0.07,210432,,-96.46,,,96.53,,2168,26,,,7869
0.06,211008,0.0001,-97.01,-3.3116038739681244,-3.025472763925791,97.07,0.5189525689929724,2172,26,0.06020146299852058,6592,7912
0.06,211424,,-97.01,,,97.07,,2176,26,,,7922
0.06,211872,,-97.01,,,97.07,,2180,26,,,7931
0.06,212224,,-97.01,,,97.07,,2184,26,,,7940
0.06,212640,,-97.12,,,97.18,,2188,26,,,7949
0.05,212992,,-97.75,,,97.8,,2192,26,,,7957
0.04,213440,0.0001,-98.11,-3.3430554755032063,-2.8958037346601486,98.15,0.5156426336616278,2196,26,0.05782934371381998,6656,7998
0.04,213632,,-98.11,,,98.15,,2200,26,,,8002
0.05,214080,,-97.67,,,97.72,,2204,26,,,8012
0.04,214528,,-98.08,,,98.12,,2208,26,,,8023
0.05,214880,,-97.49,,,97.54,,2212,26,,,8031
0.04,215200,0.0001,-98.0,-3.375740382820368,-2.766252301633358,98.04,0.5123540163040161,2216,26,0.058979077148251235,6720,8069
0.04,215680,,-98.0,,,98.04,,2220,26,,,8080
0.05,216096,,-97.37,,,97.42,,2224,26,,,8089
0.04,216352,,-97.93,,,97.97,,2228,26,,,8095
0.04,216832,,-97.93,,,97.97,,2232,26,,,8106
0.04,217184,0.0001,-97.93,-3.4076263457536697,-2.645181782543659,97.97,0.5090862531214952,2236,26,0.05992988683283329,6784,8144
0.03,217536,,-98.34,,,98.37,,2240,26,,,8153
0.03,218080,,-98.34,,,98.37,,2244,26,,,8165
0.03,218400,,-98.34,,,98.37,,2248,26,,,8173
0.03,218880,,-98.34,,,98.37,,2252,26,,,8184
0.03,219296,0.0001,-98.34,-3.441707856953144,-1.9304069615900517,98.37,0.5058390097692609,2256,26,0.11955972807481885,6848,8224
0.03,219552,,-98.34,,,98.37,,2260,26,,,8230
0.03,220032,,-98.34,,,98.37,,2264,26,,,8241
0.03,220384,,-98.34,,,98.37,,2268,26,,,8249
0.03,220736,,-98.33,,,98.36,,2272,26,,,8257
0.03,221280,0.0001,-98.33,-3.4738245829939842,-1.6500332336872816,98.36,0.5026112934574485,2276,26,0.05102447641547769,6912,8300
0.03,221600,,-98.33,,,98.36,,2280,26,,,8307
0.03,222080,,-98.33,,,98.36,,2284,26,,,8318
0.04,222496,,-97.81,,,97.85,,2288,26,,,8327
0.04,222720,,-97.81,,,97.85,,2292,26,,,8332
0.04,223200,,-97.81,,,97.85,,2296,26,,,8343
0.04,223360,0.0001,-97.81,-3.505882255733013,-1.5973650813102722,97.85,0.49940418591722846,2300,26,0.050228192820213735,6976,8378
0.03,223840,,-98.25,,,98.28,,2304,26,,,8389
0.04,224448,,-97.58,,,97.62,,2308,26,,,8402
0.03,224768,,-98.17,,,98.2,,2312,26,,,8410
0.05,225024,,-97.14,,,97.19,,2316,26,,,8416
0.04,225440,0.0001,-97.77,-3.537656221538782,-1.5354840345680714,97.81,0.4962182608433068,2320,26,0.050392499659210443,7040,8456
0.04,225696,,-97.77,,,97.81,,2324,26,,,8462
0.04,225952,,-97.77,,,97.81,,2328,26,,,8468
0.04,226432,,-97.77,,,97.81,,2332,26,,,8479
0.04,227040,,-97.77,,,97.81,,2336,26,,,8493
0.05,227584,0.0001,-97.39,-3.5709553956985474,-1.4688773397356272,97.44,0.493052436504513,2340,26,0.050104858353734016,7104,8535
0.05,227872,,-97.39,,,97.44,,2344,26,,,8543
0.05,228224,,-97.39,,,97.44,,2348,26,,,8551
0.05,228640,,-97.39,,,97.44,,2352,26,,,8560
0.05,228896,,-97.39,,,97.44,,2356,26,,,8566
0.05,229152,,-97.39,,,97.44,,2360,26,,,8572
0.05,229632,0.0001,-97.3,-3.6025973334908485,-1.3877933025360107,97.35,0.48990657087415457,2364,26,0.050259890500456095,7168,8613
0.05,230240,,-97.3,,,97.35,,2368,26,,,8626
0.05,230784,,-97.31,,,97.36,,2372,26,,,8638
0.05,231072,,-97.31,,,97.36,,2376,26,,,8646
0.05,231424,,-97.31,,,97.36,,2380,26,,,8654
0.05,231840,0.0001,-97.31,-3.6354695670306683,-1.3157798293977976,97.36,0.4867808148264885,2384,26,0.049557895807083696,7232,8693
0.04,232096,,-97.83,,,97.87,,2388,26,,,8699
0.04,232352,,-97.83,,,97.87,,2392,26,,,8705
0.06,232800,,-96.8,,,96.86,,2396,26,,,8715
0.07,232928,,-96.26,,,96.33,,2400,26,,,8719
0.07,233536,0.0001,-96.26,-3.667139559984207,-1.2363180443644524,96.33,0.4836750724352896,2404,26,0.05051491979975253,7296,8763
0.06,234080,,-96.93,,,96.99,,2408,26,,,8775
0.06,234400,,-96.93,,,96.99,,2412,26,,,8783
0.05,234656,,-97.52,,,97.57,,2416,26,,,8789
0.06,235296,,-97.06,,,97.12,,2420,26,,,8803
0.06,235392,,-97.06,,,97.12,,2424,26,,,8806
0.06,235712,0.0001,-97.06,-3.6991763450205326,-1.1521174740046263,97.12,0.48058990435674787,2428,26,0.05024731007870287,7360,8843
0.07,236032,,-96.67,,,96.74,,2432,26,,,8851
0.08,236640,,-96.37,,,96.45,,2436,26,,,8865
0.07,237248,,-96.75,,,96.82,,2440,26,,,8878
0.07,237600,0.0001,-96.75,-3.732477094978094,-1.0516370981931686,96.82,0.47752383863553405,2444,26,0.050149556365795434,7424,8916
0.07,237856,,-96.75,,,96.82,,2448,26,,,8923
0.07,238496,,-96.75,,,96.82,,2452,26,,,8937
0.07,238592,,-96.75,,,96.82,,2456,26,,,8939
0.07,238912,,-96.75,,,96.82,,2460,26,,,8947
0.07,239232,,-96.84,,,96.91,,2464,26,,,8955
0.08,239776,0.0001,-96.08,-3.763498440384865,-0.9804752441123128,96.16,0.47447754722088575,2468,26,0.05134655913570896,7488,8997
0.09,239936,,-95.81,,,95.9,,2472,26,,,9001
0.11,240448,,-94.74,,,94.85,,2476,26,,,9012
0.12,240800,,-93.97,,,94.09,,2480,26,,,9020
0.12,241056,,-93.97,,,94.09,,2484,26,,,9026
0.12,241696,0.0001,-93.97,-3.7953721322119236,-0.9057616805657744,94.09,0.4714511642232537,2488,26,0.05292252142680809,7552,9071
0.12,241952,,-93.97,,,94.09,,2492,26,,,9077
0.11,242400,,-94.29,,,94.4,,2496,26,,,9087
0.09,242880,,-95.54,,,95.63,,2500,26,,,9099
0.09,243136,,-95.54,,,95.63,,2504,26,,,9105
0.1,243648,,-95.04,,,95.14,,2508,26,,,9117
0.1,243808,0.0001,-95.04,-3.8276116102933884,-0.7774450019933283,95.14,0.4684443767182529,2512,26,0.06011627643601969,7616,9151
0.09,244224,,-95.41,,,95.5,,2516,26,,,9160
0.08,244640,,-95.87,,,95.95,,2520,26,,,9170
0.08,245152,,-95.87,,,95.95,,2524,26,,,9181
0.08,245600,,-95.87,,,95.95,,2528,26,,,9191
0.08,245792,0.0001,-95.91,-3.8601194322109222,-0.46388334361836314,95.99,0.46545689413324,2532,26,0.05132983403746039,7680,9226
0.08,246240,,-95.91,,,95.99,,2536,26,,,9236
0.08,246624,,-95.71,,,95.79,,2540,26,,,9245
0.08,247008,,-95.67,,,95.75,,2544,26,,,9254
0.08,247360,,-95.67,,,95.75,,2548,26,,,9261
0.08,247680,,-95.67,,,95.75,,2552,26,,,9269
0.09,248288,0.0001,-95.25,-3.893452435731888,-0.37420354317873716,95.34,0.46248802822083235,2556,26,0.04932423017453402,7744,9313
0.1,248608,,-94.65,,,94.75,,2560,26,,,9320
0.1,248832,,-94.62,,,94.72,,2564,26,,,9326
0.09,249376,,-95.38,,,95.47,,2568,26,,,9338
0.08,249600,,-95.65,,,95.73,,2572,26,,,9344
0.06,250048,0.0001,-96.69,-3.924784939736128,-0.2705135061405599,96.75,0.4595375005155802,2576,26,0.04893287509912625,7808,9384
0.05,250560,,-97.46,,,97.51,,2580,26,,,9396
0.05,250880,,-97.46,,,97.51,,2584,26,,,9404
0.05,251488,,-97.46,,,97.51,,2588,26,,,9417
0.05,251808,,-97.46,,,97.51,,2592,26,,,9425
0.05,252032,0.0001,-97.46,-3.9568365067243576,-0.18231769790872931,97.51,0.4566066060215235,2596,26,0.049942217592615634,7872,9461
0.05,252576,,-97.46,,,97.51,,2600,26,,,9473
0.05,252800,,-97.46,,,97.51,,2604,26,,,9479
0.04,253248,,-97.96,,,98.0,,2608,26,,,9489
0.04,253760,,-97.96,,,98.0,,2612,26,,,9500
0.04,254080,0.0001,-98.03,-3.989399243146181,-0.08688264325610362,98.07,0.45369423599913716,2616,26,0.04996754293097183,7936,9538
0.04,254592,,-97.96,,,98.0,,2620,26,,,9550
0.04,255008,,-97.96,,,98.0,,2624,26,,,9560
0.05,255232,,-97.33,,,97.38,,2628,26,,,9565
0.04,255680,,-97.68,,,97.72,,2632,26,,,9575
0.04,255936,,-97.68,,,97.72,,2636,26,,,9582
0.03,256352,0.0001,-98.18,-4.021211758255959,0.01672893771683448,98.21,0.4508004975505173,2640,26,0.04891428421251476,8000,9621
0.03,256800,,-98.22,,,98.25,,2644,26,,,9631
0.03,257280,,-98.22,,,98.25,,2648,26,,,9642
0.03,257792,,-98.22,,,98.25,,2652,26,,,9654
0.03,258208,0.0001,-98.42,-4.053305596113205,0.1166228470247006,98.45,0.4479254656471312,2656,26,0.05078849458368495,8064,9693
0.02,258400,,-99.02,,,99.04,,2660,26,,,9698
0.02,258592,,-99.05,,,99.07,,2664,26,,,9703
0.02,259136,,-99.05,,,99.07,,2668,26,,,9716
0.03,259552,,-98.52,,,98.55,,2672,26,,,9725
0.03,259808,,-98.55,,,98.58,,2676,26,,,9731
0.03,260288,0.0001,-98.55,-4.0855269730091095,0.22066203993745148,98.58,0.4450687188655138,2680,26,0.050173478142824024,8128,9772
0.04,260960,,-98.29,,,98.33,,2684,26,,,9787
0.04,261312,,-98.29,,,98.33,,2688,26,,,9796
0.04,261600,,-98.29,,,98.33,,2692,26,,,9803
0.04,261792,,-98.29,,,98.33,,2696,26,,,9808
0.04,262336,0.0001,-98.29,-4.118858724832535,0.32509274664334953,98.33,0.44222984416410327,2700,26,0.050565098877996206,8192,9850
0.04,262720,,-98.28,,,98.32,,2704,26,,,9859
0.04,263008,,-98.28,,,98.32,,2708,26,,,9866
0.04,263488,,-98.28,,,98.32,,2712,26,,,9876
0.04,264160,,-98.28,,,98.32,,2716,26,,,9891
0.04,264512,0.0001,-98.35,-4.150289468467236,0.43081548018381,98.39,0.4394092713482678,2720,26,0.0502477454720065,8256,9930
0.05,264672,,-97.91,,,97.96,,2724,26,,,9934
0.04,264896,,-98.54,,,98.58,,2728,26,,,9939
0.05,265440,,-97.88,,,97.93,,2732,26,,,9952
0.05,265632,,-97.88,,,97.93,,2736,26,,,9957
0.05,266208,,-97.88,,,97.93,,2740,26,,,9969
0.06,266560,0.0001,-97.62,-4.181214734911919,0.5370989423245192,97.68,0.436606967356056,2744,26,0.050556144036818296,8320,10008
0.06,267040,,-97.62,,,97.68,,2748,26,,,10019
0.07,267616,,-97.1,,,97.17,,2752,26,,,10032
0.07,267808,,-97.1,,,97.17,,2756,26,,,10037
0.07,268032,,-96.68,,,96.75,,2760,26,,,10043
0.07,268576,0.0001,-96.68,-4.214331358671188,0.641959729604423,96.75,0.433822778519243,2764,26,0.05219864199170843,8384,10085
0.07,268736,,-96.68,,,96.75,,2768,26,,,10090
0.07,269024,,-96.48,,,96.55,,2772,26,,,10097
0.08,269408,,-96.02,,,96.1,,2776,26,,,10105
0.08,269888,,-96.02,,,96.1,,2780,26,,,10116
0.09,270528,0.0001,-95.17,-4.2468016147613525,0.7414060877636075,95.26,0.43105603242293,2784,26,0.05190313427010551,8448,10160
0.09,270912,,-95.07,,,95.16,,2788,26,,,10169
0.1,271008,,-94.66,,,94.76,,2792,26,,,10172
0.1,271200,,-94.66,,,94.76,,2796,26,,,10177
0.11,271776,,-93.97,,,94.08,,2800,26,,,10190
0.11,271936,,-93.98,,,94.09,,2804,26,,,10194
0.12,272352,,-93.72,,,93.84,,2808,26,,,10204
0.12,272896,0.0001,-93.72,-4.279412135481834,0.8406384792178869,93.84,0.4283065474592149,2812,26,0.052076802239753306,8512,10246
0.12,273536,,-93.72,,,93.84,,2816,26,,,10261
0.11,274112,,-94.16,,,94.27,,2820,26,,,10274
0.11,274208,,-94.16,,,94.27,,2824,26,,,10276
0.11,274400,,-94.16,,,94.27,,2828,26,,,10281
0.1,274976,0.0001,-94.82,-4.31168507039547,0.9443461783230305,94.92,0.4255747008137405,2832,26,0.05044327845098451,8576,10324
0.1,275136,,-94.82,,,94.92,,2836,26,,,10329
0.1,275552,,-94.82,,,94.92,,2840,26,,,10339
0.09,276096,,-95.08,,,95.17,,2844,26,,,10351
0.09,276736,0.0001,-95.08,-4.343806147575378,1.055043799802661,95.17,0.422860196325928,2848,26,0.052015317080076784,8640,10395
0.08,277312,,-95.6,,,95.68,,2852,26,,,10408
0.07,277408,,-96.24,,,96.31,,2856,26,,,10411
0.07,277600,,-96.24,,,96.31,,2860,26,,,10416
0.07,278176,,-96.24,,,96.31,,2864,26,,,10429
0.07,278336,,-96.24,,,96.31,,2868,26,,,10433
0.07,278560,0.0001,-96.21,-4.3754862025380135,1.1672130785882473,96.28,0.4201634251512587,2872,26,0.05278932594228536,8704,10469
0.06,279200,,-96.67,,,96.73,,2876,26,,,10482
0.06,279808,,-96.63,,,96.69,,2880,26,,,10496
0.04,280416,,-97.74,,,97.78,,2884,26,,,10509
0.04,280544,,-97.74,,,97.78,,2888,26,,,10513
0.03,280800,0.0001,-98.25,-4.4073496311903,1.2663176842033863,98.28,0.4174837716855109,2892,26,0.053622069768607616,8768,10549
0.03,281152,,-98.17,,,98.2,,2896,26,,,10557
0.02,281536,,-98.86,,,98.88,,2900,26,,,10567
0.02,281760,,-98.86,,,98.88,,2904,26,,,10573
0.02,282208,,-98.58,,,98.6,,2908,26,,,10583
0.02,282880,0.0001,-98.58,-4.440703712403774,1.360657887533307,98.6,0.4148212419822812,2912,26,0.05929040734190494,8832,10628
0.02,283552,,-98.58,,,98.6,,2916,26,,,10643
0.02,283744,,-98.58,,,98.6,,2920,26,,,10648
0.03,283936,,-98.05,,,98.08,,2924,26,,,10653
0.04,284192,,-97.48,,,97.52,,2928,26,,,10659
0.04,284640,,-97.48,,,97.52,,2932,26,,,10669
0.04,284832,0.0001,-97.48,-4.472406841814518,1.4655748307704926,97.52,0.41217525163665414,2936,26,0.05307668965542689,8896,10704
0.04,285344,,-97.48,,,97.52,,2940,26,,,10716
0.04,286080,,-97.48,,,97.52,,2944,26,,,10732
0.05,286656,,-97.05,,,97.1,,2948,26,,,10744
0.05,286912,0.0001,-97.05,-4.505667723715305,1.5851606894284487,97.1,0.4095462425611913,2952,26,0.05274737754371017,8960,10781
0.05,287072,,-97.05,,,97.1,,2956,26,,,10785
0.05,287296,,-97.04,,,97.09,,2960,26,,,10790
0.06,287712,,-96.49,,,96.55,,2964,26,,,10799
0.06,287936,,-96.49,,,96.55,,2968,26,,,10805
0.05,288288,,-97.25,,,97.3,,2972,26,,,10813
0.05,288896,0.0001,-97.25,-4.536892786622047,1.684275347739458,97.3,0.4069336634129286,2976,26,0.056202953157480806,9024,10857
0.07,289664,,-96.63,,,96.7,,2980,26,,,10873
0.07,289952,,-96.54,,,96.61,,2984,26,,,10880
0.07,290208,,-96.54,,,96.61,,2988,26,,,10886
0.07,290400,,-96.54,,,96.61,,2992,26,,,10891
0.07,290752,,-96.62,,,96.69,,2996,26,,,10900
