time/total_timesteps,time/episodes,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,train/n_updates,train/learning_rate,rollout/success_rate,time/time_elapsed,time/fps,train/ent_coef,train/actor_loss,train/ent_coef_loss
430176,4440,94.09,0.10583387117367238,-93.9,13440,0.0001,0.19,19216,22,0.26205269899219275,7.753448091447353,-6.59614585340023
430272,4444,94.45,,-94.27,,,0.18,19219,22,,,
430368,4448,94.42,,-94.23,,,0.19,19222,22,,,
430784,4452,95.1,,-94.92,,,0.18,19229,22,,,
431648,4456,95.15,,-94.98,,,0.17,19242,22,,,
431808,4460,95.14,,-94.95,,,0.19,19246,22,,,
432800,4464,95.28,0.11042355711106211,-95.09,13504,0.0001,0.19,19313,22,0.26039636554196477,7.8031351417303085,-6.6176972687244415
433216,4468,95.28,,-95.09,,,0.19,19319,22,,,
433344,4472,95.9,,-95.72,,,0.18,19322,22,,,
433440,4476,95.54,,-95.35,,,0.19,19324,22,,,
433472,4480,95.44,,-95.24,,,0.2,19325,22,,,
433664,4484,95.44,,-95.23,,,0.21,19329,22,,,
433984,4488,95.05,,-94.82,,,0.23,19334,22,,,
434848,4492,93.05,0.11106156022287905,-92.79,13568,0.0001,0.26,19401,22,0.25875077303498983,7.868076607584953,-6.644659362733364
435008,4496,93.05,,-92.79,,,0.26,19403,22,,,
436064,4500,92.87,,-92.61,,,0.26,19420,22,,,
436416,4504,93.29,0.11694946279749274,-93.04,13632,0.0001,0.25,19472,22,0.25711630983278155,7.906979501247406,-6.671698808670044
436544,4508,93.87,,-93.63,,,0.24,19475,22,,,
436672,4512,94.27,,-94.04,,,0.23,19480,22,,,
436768,4516,94.27,,-94.04,,,0.23,19482,22,,,
437184,4520,94.13,,-93.92,,,0.21,19489,22,,,
437856,4524,93.15,,-92.93,,,0.22,19499,22,,,
438048,4528,92.62,,-92.39,,,0.23,19502,22,,,
438208,4532,93.05,,-92.84,,,0.21,19505,22,,,
439264,4536,92.83,0.10917390580289066,-92.62,13696,0.0001,0.21,19568,22,0.2554921801201999,7.95672532171011,-6.692851610481739
439648,4540,92.68,,-92.47,,,0.21,19574,22,,,
439776,4544,92.71,,-92.5,,,0.21,19577,22,,,
439904,4548,92.74,,-92.54,,,0.2,19581,22,,,
440096,4552,92.55,,-92.34,,,0.21,19584,22,,,
440416,4556,91.68,0.11270333360880613,-91.44,13760,0.0001,0.24,19637,22,0.2538795471191406,7.993638724088669,-6.714532285928726
441184,4560,91.76,,-91.55,,,0.21,19651,22,,,
441344,4564,91.48,,-91.27,,,0.21,19654,22,,,
441536,4568,91.48,,-91.27,,,0.21,19658,22,,,
442592,4572,90.95,0.11721496109385043,-90.73,13824,0.0001,0.22,19723,22,0.2522775079123676,8.052666381001472,-6.743707612156868
442880,4576,91.34,,-91.13,,,0.21,19729,22,,,
443040,4580,90.73,,-90.51,,,0.22,19733,22,,,
443168,4584,91.01,,-90.81,,,0.2,19735,22,,,
443424,4588,91.73,,-91.55,,,0.18,19740,22,,,
443712,4592,93.01,,-92.84,,,0.17,19745,22,,,
444384,4596,92.36,,-92.18,,,0.18,19756,22,,,
444544,4600,92.54,0.11715326504781842,-92.36,13888,0.0001,0.18,19805,22,0.250685837585479,8.099092364311218,-6.765175819396973
445568,4604,92.08,,-91.89,,,0.19,19823,22,,,
445920,4608,92.08,,-91.89,,,0.19,19829,22,,,
446144,4612,91.91,,-91.71,,,0.2,19833,22,,,
446240,4616,91.91,,-91.71,,,0.2,19835,22,,,
446528,4620,91.9,0.12097192031797022,-91.69,13952,0.0001,0.21,19887,22,0.24910345068201423,8.176783114671707,-6.809505082666874
446880,4624,93.06,,-92.86,,,0.2,19895,22,,,
447456,4628,93.11,,-92.91,,,0.2,19904,22,,,
447648,4632,91.63,,-91.4,,,0.23,19908,22,,,
447712,4636,91.73,,-91.49,,,0.24,19909,22,,,
447904,4640,90.61,,-90.35,,,0.26,19913,22,,,
448864,4644,90.34,0.13120336132124066,-90.08,14016,0.0001,0.26,19977,22,0.24752922472544014,8.223551124334335,-6.826441407203674
449248,4648,89.73,,-89.46,,,0.27,19985,22,,,
449376,4652,89.61,,-89.36,,,0.25,19988,22,,,
449568,4656,89.69,,-89.44,,,0.25,19992,22,,,
449760,4660,89.15,,-88.89,,,0.26,19995,22,,,
450240,4664,89.04,,-88.78,,,0.26,20002,22,,,
450688,4668,89.04,0.13058011035900563,-88.78,14080,0.0001,0.26,20058,22,0.24596638069488108,8.254857823252678,-6.850533522665501
450880,4672,89.05,,-88.79,,,0.26,20063,22,,,
451392,4676,88.75,,-88.48,,,0.27,20072,22,,,
452064,4680,88.74,,-88.48,,,0.26,20081,22,,,
452480,4684,89.1,,-88.85,,,0.25,20090,22,,,
452640,4688,88.71,0.11982607876416296,-88.45,14144,0.0001,0.26,20137,22,0.24441432184539735,8.317479327321053,-6.872866816818714
452768,4692,89.35,,-89.1,,,0.25,20141,22,,,
452928,4696,88.71,,-88.44,,,0.27,20144,22,,,
453504,4700,88.04,,-87.76,,,0.28,20156,22,,,
453984,4704,88.5,,-88.23,,,0.27,20163,22,,,
454080,4708,88.5,,-88.23,,,0.27,20165,22,,,
455264,4712,88.67,0.12299755588173866,-88.41,14208,0.0001,0.26,20232,22,0.24287175061181188,8.370206773281097,-6.905420213937759
455616,4716,88.14,,-87.87,,,0.27,20240,22,,,
455744,4720,87.18,,-86.9,,,0.28,20242,22,,,
455840,4724,87.04,,-86.76,,,0.28,20244,22,,,
455968,4728,88.07,,-87.81,,,0.26,20247,22,,,
456128,4732,87.92,,-87.66,,,0.26,20250,22,,,
456288,4736,87.93,,-87.67,,,0.26,20254,22,,,
456992,4740,88.56,0.12576226936653256,-88.31,14272,0.0001,0.25,20315,22,0.24133803322911263,8.437808483839035,-6.932492330670357
457248,4744,87.05,,-86.77,,,0.28,20322,22,,,
457280,4748,87.1,,-86.82,,,0.28,20323,22,,,
457568,4752,85.25,,-84.94,,,0.31,20329,22,,,
458720,4756,86.1,,-85.81,,,0.29,20346,22,,,
458912,4760,86.51,0.1640243026195094,-86.23,14336,0.0001,0.28,20399,22,0.2398140791337937,8.47363418340683,-6.958004802465439
459040,4764,86.81,,-86.54,,,0.27,20402,22,,,
459168,4768,86.52,,-86.24,,,0.28,20406,22,,,
459264,4772,85.82,,-85.52,,,0.3,20408,22,,,
459296,4776,85.35,,-85.04,,,0.31,20409,22,,,
460096,4780,85.02,,-84.68,,,0.34,20424,22,,,
460448,4784,84.67,,-84.32,,,0.35,20430,22,,,
460960,4788,84.22,0.17259576206561178,-83.86,14400,0.0001,0.36,20494,22,0.23830025922507048,8.532045423984528,-6.985581241548061
461920,4792,84.01,,-83.66,,,0.35,20513,22,,,
462176,4796,84.74,,-84.4,,,0.34,20518,22,,,
462240,4800,84.74,,-84.39,,,0.35,20520,22,,,
462336,4804,84.17,,-83.81,,,0.36,20523,22,,,
462432,4808,84.17,,-83.81,,,0.36,20525,22,,,
462496,4812,84.17,,-83.8,,,0.37,20526,22,,,
463456,4816,83.93,0.13989389478228986,-83.56,14464,0.0001,0.37,20593,22,0.2367945008445531,8.56801101565361,-7.008219636976719
463584,4820,83.61,,-83.23,,,0.38,20597,22,,,
463904,4824,83.32,,-82.92,,,0.4,20604,22,,,
465120,4828,83.66,0.14014422346372157,-83.27,14528,0.0001,0.39,20679,22,0.23530031484551728,8.598250165581703,-7.029048763215542
465280,4832,83.56,,-83.16,,,0.4,20683,22,,,
465440,4836,83.67,,-83.28,,,0.39,20687,22,,,
465504,4840,84.27,,-83.88,,,0.39,20690,22,,,
465568,4844,85.62,,-85.26,,,0.36,20692,22,,,
465696,4848,86.48,,-86.13,,,0.35,20695,22,,,
465728,4852,87.63,,-87.29,,,0.34,20696,22,,,
466688,4856,86.1,,-85.73,,,0.37,20712,22,,,
467360,4860,85.45,0.15072196710389107,-85.05,14592,0.0001,0.4,20773,22,0.23381580412387848,8.646946892142296,-7.057450093328953
467968,4864,85.03,,-84.63,,,0.4,20786,22,,,
468320,4868,85.0,,-84.61,,,0.39,20795,22,,,
468448,4872,85.62,,-85.25,,,0.37,20798,22,,,
468704,4876,87.01,,-86.67,,,0.34,20803,22,,,
468736,4880,87.25,,-86.92,,,0.33,20803,22,,,
468896,4884,87.77,,-87.45,,,0.32,20806,22,,,
469312,4888,87.93,0.14764742809347808,-87.62,14656,0.0001,0.31,20863,22,0.23234098823741078,8.674681171774864,-7.075471177697182
469728,4892,86.64,,-86.29,,,0.35,20872,22,,,
470048,4896,86.38,,-86.02,,,0.36,20879,22,,,
470880,4900,85.58,,-85.22,,,0.36,20894,22,,,
471264,4904,85.17,0.16084749531000853,-84.81,14720,0.0001,0.36,20948,22,0.23087727813981473,8.700410649180412,-7.090894490480423
471552,4908,85.74,,-85.39,,,0.35,20954,22,,,
471648,4912,85.37,,-85.02,,,0.35,20958,22,,,
471808,4916,85.46,,-85.11,,,0.35,20962,22,,,
472000,4920,86.78,,-86.45,,,0.33,20966,22,,,
472480,4924,86.04,,-85.72,,,0.32,20977,22,,,
472928,4928,86.0,,-85.67,,,0.33,20984,22,,,
473248,4932,86.41,0.14914567407686263,-86.09,14784,0.0001,0.32,21037,22,0.2294234144501388,8.728147178888321,-7.118522845208645
473440,4936,84.93,,-84.58,,,0.35,21042,22,,,
474080,4940,84.04,,-83.69,,,0.35,21055,22,,,
474592,4944,83.72,,-83.37,,,0.35,21067,22,,,
474848,4948,82.57,,-82.2,,,0.37,21071,22,,,
474912,4952,83.07,,-82.71,,,0.36,21073,22,,,
475104,4956,84.39,,-84.05,,,0.34,21077,22,,,
475328,4960,85.46,0.16997968056239188,-85.15,14848,0.0001,0.31,21137,22,0.2279783512931317,8.735729157924652,-7.138168588280678
475488,4964,84.65,,-84.31,,,0.34,21142,22,,,
475904,4968,83.53,,-83.17,,,0.36,21151,22,,,
476256,4972,81.93,,-81.54,,,0.39,21160,22,,,
476608,4976,81.8,,-81.4,,,0.4,21166,22,,,
477120,4980,79.66,,-79.23,,,0.43,21174,22,,,
477664,4984,79.48,0.18550377117935568,-79.05,14912,0.0001,0.43,21236,22,0.22654465772211552,8.75370106101036,-7.15427053719759
478048,4988,80.41,,-80.0,,,0.41,21244,22,,,
478112,4992,80.91,,-80.52,,,0.39,21246,22,,,
478240,4996,81.02,,-80.64,,,0.38,21249,22,,,
478368,5000,81.37,,-80.97,,,0.4,21252,22,,,
478528,5004,80.67,,-80.24,,,0.43,21256,22,,,
478688,5008,79.81,,-79.36,,,0.45,21260,22,,,
479328,5012,78.93,0.19130505074281245,-78.47,14976,0.0001,0.46,21317,22,0.22511987923644483,8.783521801233292,-7.183222487568855
479456,5016,78.59,,-78.12,,,0.47,21320,22,,,
479584,5020,76.05,,-75.54,,,0.51,21323,22,,,
480192,5024,75.62,,-75.1,,,0.52,21337,22,,,
480992,5028,76.02,,-75.52,,,0.5,21351,22,,,
481248,5032,75.42,,-74.9,,,0.52,21356,22,,,
481280,5036,76.4,,-75.9,,,0.5,21356,22,,,
481504,5040,76.66,0.196731090079993,-76.15,15040,0.0001,0.51,21420,22,0.2237048998940736,8.785900503396988,-7.190869830548763
481600,5044,76.6,,-76.09,,,0.51,21423,22,,,
482176,5048,76.18,,-75.67,,,0.51,21436,22,,,
482560,5052,77.0,,-76.51,,,0.49,21444,22,,,
482656,5056,75.9,,-75.4,,,0.5,21447,22,,,
482816,5060,75.63,,-75.12,,,0.51,21450,22,,,
483232,5064,75.52,,-75.01,,,0.51,21457,22,,,
484128,5068,76.37,0.19475256639998406,-75.87,15104,0.0001,0.5,21522,22,0.22230082075111568,8.810424327850342,-7.204577714204788
484448,5072,76.92,,-76.43,,,0.49,21529,22,,,
484480,5076,77.22,,-76.74,,,0.48,21530,22,,,
484608,5080,77.3,,-76.82,,,0.48,21533,22,,,
484704,5084,76.57,,-76.05,,,0.52,21536,22,,,
484768,5088,75.71,,-75.17,,,0.54,21538,22,,,
485408,5092,74.72,0.21432713931426406,-74.17,15168,0.0001,0.55,21594,22,0.220907520968467,8.836931824684143,-7.224580563604832
485760,5096,74.83,,-74.28,,,0.55,21603,22,,,
485856,5100,74.16,,-73.62,,,0.54,21605,22,,,
486016,5104,73.95,,-73.41,,,0.54,21609,22,,,
486336,5108,73.86,,-73.32,,,0.54,21616,22,,,
487328,5112,73.94,,-73.4,,,0.54,21634,22,,,
487648,5116,75.28,0.21029517450369895,-74.76,15232,0.0001,0.52,21688,22,0.2195230252109468,8.832533866167068,-7.24244175106287
487744,5120,76.56,,-76.06,,,0.5,21691,22,,,
487904,5124,77.42,,-76.92,,,0.5,21695,22,,,
487968,5128,77.55,,-77.05,,,0.5,21698,22,,,
488736,5132,76.73,,-76.22,,,0.51,21713,22,,,
488960,5136,77.01,,-76.52,,,0.49,21718,22,,,
489056,5140,76.59,,-76.09,,,0.5,21720,22,,,
489280,5144,76.22,,-75.71,,,0.51,21724,22,,,
489632,5148,76.62,0.22928789746947587,-76.1,15296,0.0001,0.52,21777,22,0.21814734069630504,8.861815482378006,-7.26579461991787
490560,5152,76.0,,-75.47,,,0.53,21795,22,,,
490848,5156,75.3,,-74.75,,,0.55,21803,22,,,
490944,5160,76.06,,-75.53,,,0.53,21805,22,,,
491072,5164,76.87,,-76.35,,,0.52,21808,22,,,
491136,5168,77.45,,-76.92,,,0.53,21809,22,,,
491520,5172,76.7,,-76.16,,,0.54,21815,22,,,
491936,5176,75.15,0.23853918281383812,-74.6,15360,0.0001,0.55,21873,22,0.21678116149269044,8.871756240725517,-7.2790181040763855
492064,5180,75.62,,-75.08,,,0.54,21876,22,,,
492256,5184,76.15,,-75.63,,,0.52,21880,22,,,
492544,5188,76.35,,-75.84,,,0.51,21887,22,,,
493888,5192,77.45,0.23486682656221092,-76.96,15424,0.0001,0.49,21968,22,0.2154246971476823,8.874474793672562,-7.301452003419399
494016,5196,77.75,,-77.26,,,0.49,21970,22,,,
494144,5200,78.29,,-77.81,,,0.48,21973,22,,,
494272,5204,79.35,,-78.89,,,0.46,21977,22,,,
494400,5208,79.73,,-79.28,,,0.45,21980,22,,,
494752,5212,79.87,,-79.42,,,0.45,21987,22,,,
495040,5216,77.86,,-77.39,,,0.47,21994,22,,,
495168,5220,77.27,,-76.8,,,0.47,21997,22,,,
495264,5224,76.8,,-76.33,,,0.47,22001,22,,,
495488,5228,77.14,,-76.68,,,0.46,22005,22,,,
495680,5232,76.91,0.24259683373384178,-76.44,15488,0.0001,0.47,22054,22,0.2140759159810841,8.907829120755196,-7.321069419384003
495840,5236,75.5,,-75.0,,,0.5,22058,22,,,
495904,5240,74.61,,-74.1,,,0.51,22060,22,,,
497184,5244,73.49,,-72.95,,,0.54,22086,22,,,
497184,5248,73.49,,-72.95,,,0.54,22086,22,,,
497344,5252,72.32,,-71.75,,,0.57,22089,22,,,
497536,5256,72.28,,-71.7,,,0.58,22093,22,,,
497952,5260,72.1,0.2705831832718104,-71.51,15552,0.0001,0.59,22148,22,0.21273697167634964,8.912241116166115,-7.320440798997879
498112,5264,70.49,,-69.89,,,0.6,22151,22,,,
498336,5268,69.08,,-68.48,,,0.6,22157,22,,,
498368,5272,69.34,,-68.74,,,0.6,22158,22,,,
498528,5276,70.28,,-69.69,,,0.59,22162,22,,,
498688,5280,70.17,,-69.56,,,0.61,22167,22,,,
498752,5284,68.83,,-68.2,,,0.63,22169,22,,,
499136,5288,67.94,,-67.29,,,0.65,22177,22,,,
500256,5292,67.73,0.28597205225378275,-67.06,15616,0.0001,0.67,22255,22,0.21140934620052576,8.905005887150764,-7.3347064554691315
500384,5296,66.85,,-66.16,,,0.69,22258,22,,,
500544,5300,65.84,,-65.12,,,0.72,22262,22,,,
500704,5304,64.75,,-63.99,,,0.76,22265,22,,,
501216,5308,63.82,,-63.05,,,0.77,22277,22,,,
501408,5312,63.26,,-62.48,,,0.78,22281,22,,,
501440,5316,64.75,,-63.99,,,0.76,22282,22,,,
501568,5320,65.27,,-64.51,,,0.76,22285,22,,,
501664,5324,64.64,,-63.88,,,0.76,22287,22,,,
501760,5328,62.75,,-61.96,,,0.79,22289,22,,,
501856,5332,64.49,0.2883716160431504,-63.72,15680,0.0001,0.77,22350,22,0.21009225538000464,8.920974895358086,-7.338158421218395
502112,5336,64.66,,-63.9,,,0.76,22356,22,,,
503488,5340,64.77,,-64.0,,,0.77,22383,22,,,
503520,5344,64.35,,-63.57,,,0.78,22383,22,,,
503616,5348,64.38,,-63.6,,,0.78,22385,22,,,
503648,5352,64.61,,-63.83,,,0.78,22386,22,,,
503904,5356,64.44,0.3006285731680691,-63.66,15744,0.0001,0.78,22439,22,0.20878542959690094,8.910630658268929,-7.340934365987778
504416,5360,64.06,,-63.28,,,0.78,22449,22,,,
504512,5364,64.74,,-63.96,,,0.78,22452,22,,,
504608,5368,63.48,,-62.68,,,0.8,22455,22,,,
504672,5372,63.49,,-62.69,,,0.8,22457,22,,,
504832,5376,62.8,,-61.99,,,0.81,22461,22,,,
504896,5380,63.83,,-63.05,,,0.78,22463,22,,,
505088,5384,63.76,,-62.99,,,0.77,22468,22,,,
506528,5388,63.38,0.2947930879890919,-62.61,15808,0.0001,0.77,22540,22,0.20748759945854545,8.908655539155006,-7.3625094294548035
506816,5392,63.72,,-62.95,,,0.77,22546,22,,,
506912,5396,64.48,,-63.73,,,0.75,22549,22,,,
506944,5400,64.69,,-63.94,,,0.75,22549,22,,,
507040,5404,65.44,,-64.7,,,0.74,22552,22,,,
507648,5408,64.62,,-63.86,,,0.76,22563,22,,,
507744,5412,65.71,,-64.97,,,0.74,22565,22,,,
507840,5416,65.9,,-65.17,,,0.73,22567,22,,,
507904,5420,65.19,,-64.45,,,0.74,22568,22,,,
507968,5424,63.76,0.30705808266066015,-63.0,15872,0.0001,0.76,22625,22,0.2061986750923097,8.944037914276123,-7.365153282880783
508032,5428,64.37,,-63.62,,,0.75,22627,22,,,
508096,5432,63.01,,-62.25,,,0.76,22629,22,,,
508448,5436,63.12,,-62.36,,,0.76,22636,22,,,
508832,5440,62.75,,-62.0,,,0.75,22646,22,,,
509952,5444,62.78,,-62.03,,,0.75,22664,22,,,
509984,5448,62.57,0.30181004921905696,-61.82,15936,0.0001,0.75,22711,22,0.2049193128477782,8.952745601534843,-7.373510807752609
510016,5452,62.54,,-61.79,,,0.75,22712,22,,,
510080,5456,62.01,,-61.25,,,0.76,22713,22,,,
510624,5460,62.29,,-61.52,,,0.77,22724,22,,,
510976,5464,63.28,,-62.53,,,0.75,22732,22,,,
511008,5468,63.49,,-62.75,,,0.74,22733,22,,,
511040,5472,62.7,,-61.95,,,0.75,22734,22,,,
511072,5476,63.36,,-62.62,,,0.74,22735,22,,,
511136,5480,61.88,,-61.12,,,0.76,22739,22,,,
511232,5484,61.88,,-61.12,,,0.76,22741,22,,,
511328,5488,61.54,,-60.78,,,0.76,22743,22,,,
511520,5492,61.34,,-60.59,,,0.75,22747,22,,,
513056,5496,60.04,0.3292037080973387,-59.27,16000,0.0001,0.77,22825,22,0.20364990714006126,8.958981856703758,-7.376659452915192
513184,5500,59.29,,-58.52,,,0.77,22828,22,,,
513216,5504,58.66,,-57.88,,,0.78,22829,22,,,
513280,5508,58.77,,-57.99,,,0.78,22831,22,,,
513440,5512,58.04,,-57.23,,,0.81,22835,22,,,
514080,5516,57.24,0.336882307427004,-56.42,16064,0.0001,0.82,22893,22,0.2023912500590086,8.955542668700218,-7.3750525042414665
514144,5520,57.17,,-56.35,,,0.82,22895,22,,,
514208,5524,58.41,,-57.61,,,0.8,22897,22,,,
514240,5528,58.34,,-57.54,,,0.8,22898,22,,,
514240,5532,58.34,,-57.54,,,0.8,22898,22,,,
514272,5536,59.17,,-58.37,,,0.8,22899,22,,,
514464,5540,59.2,,-58.4,,,0.8,22904,22,,,
514592,5544,59.16,,-58.38,,,0.78,22909,22,,,
516256,5548,59.3,0.318695854395628,-58.53,16128,0.0001,0.77,22985,22,0.2011429143603891,8.932095006108284,-7.352385424077511
516256,5552,59.3,,-58.53,,,0.77,22985,22,,,
516320,5556,59.55,,-58.78,,,0.77,22987,22,,,
516352,5560,59.04,,-58.26,,,0.78,22988,22,,,
517152,5564,59.25,,-58.47,,,0.78,23003,22,,,
517312,5568,58.79,,-58.01,,,0.78,23009,22,,,
517344,5572,59.49,,-58.72,,,0.77,23010,22,,,
517408,5576,60.12,,-59.36,,,0.76,23012,22,,,
517440,5580,60.1,,-59.34,,,0.76,23013,22,,,
517504,5584,59.57,,-58.8,,,0.77,23015,22,,,
517664,5588,60.94,,-60.19,,,0.75,23018,22,,,
517760,5592,61.07,,-60.33,,,0.74,23020,22,,,
517984,5596,61.97,,-61.25,,,0.72,23024,22,,,
518208,5600,60.79,0.32974069146439433,-60.07,16192,0.0001,0.72,23077,22,0.19990490935742855,8.920626416802406,-7.383047334849834
519328,5604,60.17,,-59.45,,,0.72,23099,22,,,
519488,5608,59.87,,-59.15,,,0.72,23103,22,,,
519552,5612,59.43,,-58.7,,,0.73,23105,22,,,
519584,5616,60.51,,-59.77,,,0.74,23106,22,,,
519648,5620,60.67,,-59.92,,,0.75,23108,22,,,
519840,5624,60.57,,-59.81,,,0.76,23112,22,,,
520448,5628,58.69,0.3227261835709214,-57.9,16256,0.0001,0.79,23169,22,0.19867487391456962,8.930016204714775,-7.385073073208332
520512,5632,59.32,,-58.53,,,0.79,23171,22,,,
520640,5636,58.02,,-57.23,,,0.79,23175,22,,,
520672,5640,58.36,,-57.57,,,0.79,23176,22,,,
520704,5644,58.09,,-57.29,,,0.8,23177,22,,,
520800,5648,57.45,,-56.65,,,0.8,23180,22,,,
521024,5652,56.7,,-55.9,,,0.8,23185,22,,,
521056,5656,57.04,,-56.25,,,0.79,23186,22,,,
521152,5660,55.44,,-54.65,,,0.79,23189,22,,,
521600,5664,54.21,,-53.41,,,0.8,23198,22,,,
522592,5668,54.61,0.3430042238906026,-53.8,16320,0.0001,0.81,23262,22,0.1974531775340438,8.893080338835716,-7.384608127176762
522656,5672,54.74,,-53.91,,,0.83,23264,22,,,
522688,5676,54.2,,-53.35,,,0.85,23264,22,,,
522752,5680,54.16,,-53.29,,,0.87,23266,22,,,
522880,5684,53.57,,-52.69,,,0.88,23269,22,,,
523552,5688,52.65,,-51.76,,,0.89,23285,22,,,
523744,5692,50.48,,-49.56,,,0.92,23288,22,,,
523808,5696,50.33,,-49.4,,,0.93,23290,22,,,
523840,5700,51.13,,-50.21,,,0.92,23291,22,,,
523904,5704,51.14,,-50.23,,,0.91,23292,22,,,
523936,5708,50.42,,-49.51,,,0.91,23293,22,,,
524032,5712,51.23,,-50.34,,,0.89,23295,22,,,
524224,5716,50.98,,-50.1,,,0.88,23299,22,,,
524352,5720,51.74,0.36437491700053215,-50.88,16384,0.0001,0.86,23350,22,0.1962391131091863,8.874124929308891,-7.4033786579966545
525824,5724,51.67,,-50.81,,,0.86,23379,22,,,
525824,5728,51.67,,-50.81,,,0.86,23379,22,,,
525856,5732,52.66,,-51.79,,,0.87,23380,22,,,
525888,5736,52.23,,-51.34,,,0.89,23380,22,,,
525920,5740,51.83,,-50.93,,,0.9,23381,22,,,
525984,5744,53.02,,-52.12,,,0.9,23383,22,,,
526048,5748,53.56,,-52.66,,,0.9,23384,22,,,
526688,5752,53.76,0.378580539021641,-52.85,16448,0.0001,0.91,23441,22,0.19503414793871343,8.845910787582397,-7.369383096694946
526752,5756,52.0,,-51.08,,,0.92,23445,22,,,
526816,5760,52.35,,-51.43,,,0.92,23446,22,,,
526912,5764,52.37,,-51.45,,,0.92,23449,22,,,
527008,5768,51.57,,-50.66,,,0.91,23451,22,,,
527072,5772,50.65,,-49.74,,,0.91,23453,22,,,
527296,5776,50.13,,-49.22,,,0.91,23458,22,,,
527392,5780,49.07,,-48.16,,,0.91,23461,22,,,
527456,5784,49.1,,-48.2,,,0.9,23463,22,,,
527520,5788,48.46,,-47.55,,,0.91,23464,22,,,
528000,5792,49.15,,-48.25,,,0.9,23471,22,,,
528928,5796,48.96,0.3559140688739717,-48.06,16512,0.0001,0.9,23535,22,0.19384010275825858,8.826926976442337,-7.39727921038866
529024,5800,49.35,,-48.44,,,0.91,23537,22,,,
529088,5804,50.23,,-49.32,,,0.91,23539,22,,,
529120,5808,50.47,,-49.54,,,0.93,23540,22,,,
529184,5812,49.76,,-48.82,,,0.94,23542,22,,,
529280,5816,49.76,,-48.81,,,0.95,23546,22,,,
529888,5820,48.07,,-47.1,,,0.97,23557,22,,,
529952,5824,49.08,,-48.12,,,0.96,23558,22,,,
530016,5828,48.69,,-47.74,,,0.95,23559,22,,,
530080,5832,45.28,,-44.33,,,0.95,23561,22,,,
530080,5836,45.28,,-44.33,,,0.95,23561,22,,,
530112,5840,44.91,,-43.96,,,0.95,23562,22,,,
530304,5844,44.67,,-43.73,,,0.94,23565,22,,,
530592,5848,44.17,0.37349109444767237,-43.23,16576,0.0001,0.94,23617,22,0.19265148206613958,8.817635878920555,-7.408336617052555
530688,5852,43.27,,-42.33,,,0.94,23619,22,,,
530752,5856,43.92,,-42.99,,,0.93,23621,22,,,
530880,5860,43.34,,-42.41,,,0.93,23624,22,,,
531040,5864,43.43,,-42.5,,,0.93,23628,22,,,
531456,5868,43.81,,-42.88,,,0.93,23637,22,,,
532192,5872,44.22,,-43.28,,,0.94,23649,22,,,
532224,5876,44.78,,-43.84,,,0.94,23650,22,,,
532256,5880,45.66,,-44.72,,,0.94,23651,22,,,
532352,5884,45.89,,-44.94,,,0.95,23653,22,,,
532864,5888,45.78,0.3803263106383383,-44.83,16640,0.0001,0.95,23708,22,0.19147366122342646,8.769453421235085,-7.379341296851635
533216,5892,45.24,,-44.29,,,0.95,23717,22,,,
533216,5896,45.24,,-44.29,,,0.95,23717,22,,,
533312,5900,44.61,,-43.66,,,0.95,23719,22,,,
533344,5904,43.42,,-42.47,,,0.95,23720,22,,,
533408,5908,42.55,,-41.6,,,0.95,23722,22,,,
533696,5912,43.4,,-42.47,,,0.93,23727,22,,,
533856,5916,43.25,,-42.33,,,0.92,23730,22,,,
533888,5920,44.38,,-43.48,,,0.9,23731,22,,,
534016,5924,43.71,,-42.81,,,0.9,23734,22,,,
534112,5928,44.32,,-43.43,,,0.89,23736,22,,,
534272,5932,44.29,,-43.4,,,0.89,23738,22,,,
534688,5936,45.15,0.3616657219827175,-44.27,16704,0.0001,0.88,23799,22,0.19030519924126565,8.743001997470856,-7.389598682522774
535360,5940,45.79,,-44.91,,,0.88,23813,22,,,
535424,5944,45.28,,-44.39,,,0.89,23815,22,,,
535488,5948,45.81,,-44.92,,,0.89,23817,22,,,
535552,5952,47.05,,-46.16,,,0.89,23818,22,,,
535808,5956,46.69,,-45.79,,,0.9,23822,22,,,
536288,5960,47.06,,-46.16,,,0.9,23830,22,,,
536384,5964,47.32,,-46.42,,,0.9,23832,22,,,
536448,5968,46.86,,-45.96,,,0.9,23834,22,,,
536512,5972,47.22,,-46.33,,,0.89,23835,22,,,
536672,5976,47.83,0.38297974364832044,-46.95,16768,0.0001,0.88,23890,22,0.1891425654757768,8.712333381175995,-7.394532039761543
536800,5980,47.4,,-46.52,,,0.88,23893,22,,,
536896,5984,47.73,,-46.86,,,0.87,23895,22,,,
536992,5988,47.7,,-46.83,,,0.87,23898,22,,,
537056,5992,47.5,,-46.63,,,0.87,23899,22,,,
537184,5996,47.1,,-46.23,,,0.87,23902,22,,,
537216,6000,47.19,,-46.33,,,0.86,23903,22,,,
537600,6004,47.29,,-46.43,,,0.86,23910,22,,,
537824,6008,47.18,,-46.32,,,0.86,23915,22,,,
538496,6012,45.55,,-44.67,,,0.88,23925,22,,,
538528,6016,46.73,,-45.85,,,0.88,23926,22,,,
538592,6020,46.03,,-45.12,,,0.91,23928,22,,,
538624,6024,45.89,,-44.97,,,0.92,23928,22,,,
