rollout/success_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,train/ent_coef,rollout/ep_len_mean
0.12,-2.3096852116286755,0.1014577992609702,-7.550745382905006,4608,6531,0.0001,-94.53,1520,147968,22,0.6328389570116997,94.65
0.11,,,,,6538,,-94.87,1524,148288,22,,94.98
0.11,,,,,6551,,-94.87,1528,148896,22,,94.98
0.1,,,,,6558,,-95.42,1532,149184,22,,95.52
0.11,-2.342267580330372,0.09262635436607525,-7.384877160191536,4672,6615,0.0001,-94.49,1536,149696,22,0.6288022194057703,94.6
0.11,,,,,6617,,-94.49,1540,149760,22,,94.6
0.11,,,,,6626,,-94.49,1544,150112,22,,94.6
0.11,,,,,6632,,-94.49,1548,150400,22,,94.6
0.1,,,,,6643,,-94.88,1552,150880,22,,94.98
0.09,,,,,6655,,-95.4,1556,151424,22,,95.49
0.08,-2.374095808714628,0.09495832736138254,-7.210585489869118,4736,6712,0.0001,-95.73,1560,152000,22,0.6247915122658014,95.81
0.07,,,,,6720,,-96.26,1564,152384,22,,96.33
0.07,,,,,6732,,-96.26,1568,152896,22,,96.33
0.07,,,,,6734,,-96.26,1572,152960,22,,96.33
0.06,,,,,6742,,-96.74,1576,153312,22,,96.8
0.06,,,,,6748,,-96.73,1580,153600,22,,96.79
0.06,-2.406661383807659,0.093377661309205,-7.035827845335007,4800,6804,0.0001,-96.73,1584,154080,22,0.6208065645769238,96.79
0.08,,,,,6811,,-95.55,1588,154368,22,,95.63
0.08,,,,,6820,,-95.55,1592,154720,22,,95.63
0.07,,,,,6837,,-96.26,1596,155488,22,,96.33
0.08,-2.438313391059637,0.08953289472265169,-6.867379151284695,4864,6893,0.0001,-95.69,1600,156000,22,0.6168469889089465,95.77
0.07,,,,,6896,,-96.07,1604,156096,22,,96.14
0.07,,,,,6902,,-96.07,1608,156384,22,,96.14
0.07,,,,,6907,,-96.07,1612,156576,22,,96.14
0.05,,,,,6917,,-96.86,1616,156992,22,,96.91
0.05,,,,,6930,,-96.86,1620,157568,22,,96.91
0.05,-2.471096947789192,0.09130488114897162,-6.707068048417568,4928,6983,0.0001,-96.86,1624,157920,22,0.612913129851222,96.91
0.05,,,,,7000,,-96.86,1628,158688,22,,96.91
0.05,,,,,7011,,-96.86,1632,159200,22,,96.91
0.03,,,,,7014,,-98.21,1636,159296,22,,98.24
0.03,,,,,7021,,-98.21,1640,159584,22,,98.24
0.03,-2.5034209303557873,0.08010656724218279,-6.546266920864582,4992,7071,0.0001,-98.21,1644,159776,22,0.6090036984533072,98.24
0.03,,,,,7081,,-98.21,1648,160192,22,,98.24
0.03,,,,,7093,,-98.21,1652,160768,22,,98.24
0.04,,,,,7101,,-97.68,1656,161088,22,,97.72
0.05,,,,,7115,,-97.22,1660,161760,22,,97.27
0.05,-2.536139763891697,0.07785748696187511,-6.38230599462986,5056,7167,0.0001,-97.22,1664,162016,22,0.6051186686381698,97.27
0.05,,,,,7178,,-97.22,1668,162496,22,,97.27
0.05,,,,,7182,,-97.22,1672,162656,22,,97.27
0.06,,,,,7188,,-96.5,1676,162944,22,,96.56
0.06,,,,,7196,,-96.51,1680,163296,22,,96.57
0.06,,,,,7205,,-96.51,1684,163712,22,,96.57
0.05,-2.5665050484240055,0.07811199582647532,-6.217251144349575,5120,7261,0.0001,-97.12,1688,164128,22,0.6012597065418959,97.17
0.05,,,,,7270,,-97.12,1692,164544,22,,97.17
0.05,,,,,7282,,-97.12,1696,165088,22,,97.17
0.04,,,,,7295,,-97.69,1700,165696,22,,97.73
0.04,,,,,7299,,-97.69,1704,165856,22,,97.73
0.04,-2.599896639585495,0.07280880823964253,-6.051510624587536,5184,7351,0.0001,-97.69,1708,166144,22,0.5974258091300726,97.73
0.04,,,,,7360,,-97.69,1712,166496,22,,97.73
0.06,,,,,7369,,-96.89,1716,166880,22,,96.95
0.06,,,,,7375,,-96.89,1720,167168,22,,96.95
0.06,,,,,7383,,-96.89,1724,167488,22,,96.95
0.07,-2.631442427635193,0.07478656695457175,-5.875080741941929,5248,7443,0.0001,-96.37,1728,168160,22,0.5936159333214164,96.44
0.08,,,,,7451,,-95.7,1732,168544,22,,95.78
0.09,,,,,7459,,-95.18,1736,168896,22,,95.27
0.1,,,,,7466,,-94.95,1740,169152,22,,95.05
0.1,,,,,7470,,-94.95,1744,169344,22,,95.05
0.1,,,,,7481,,-94.95,1748,169792,22,,95.05
0.1,-2.6641919799149036,0.07324865169357508,-5.709659866988659,5312,7533,0.0001,-94.95,1752,170112,22,0.5898307031020522,95.05
0.09,,,,,7546,,-95.48,1756,170688,22,,95.57
0.08,,,,,7561,,-95.94,1760,171360,22,,96.02
0.08,,,,,7570,,-95.94,1764,171744,22,,96.02
0.08,-2.6959344409406185,0.06933556706644595,-5.543670825660229,5376,7623,0.0001,-95.94,1768,172096,22,0.5860691964626312,96.02
0.08,,,,,7629,,-95.94,1772,172352,22,,96.02
0.07,,,,,7634,,-96.66,1776,172544,22,,96.73
0.07,,,,,7644,,-96.66,1780,172992,22,,96.73
0.07,,,,,7652,,-96.66,1784,173312,22,,96.73
0.08,,,,,7662,,-96.25,1788,173760,22,,96.33
0.08,-2.728548999875784,0.06938430393347517,-5.382114879786968,5440,7716,0.0001,-96.25,1792,174112,22,0.5823319684714079,96.33
0.08,,,,,7729,,-96.25,1796,174720,22,,96.33
0.08,,,,,7742,,-96.25,1800,175296,22,,96.33
0.08,,,,,7748,,-96.25,1804,175552,22,,96.33
0.08,,,,,7753,,-96.25,1808,175744,22,,96.33
0.08,-2.7606392949819565,0.06994655163725838,-5.2199520990252495,5504,7809,0.0001,-96.25,1812,176192,22,0.5786183243617415,96.33
0.07,,,,,7816,,-96.33,1816,176512,22,,96.4
0.07,,,,,7825,,-96.33,1820,176928,22,,96.4
0.07,,,,,7830,,-96.33,1824,177120,22,,96.4
0.06,,,,,7846,,-96.85,1828,177856,22,,96.91
0.05,-2.7924131713807583,0.0672400354524143,-5.0532258823513985,5568,7904,0.0001,-97.52,1832,178400,22,0.5749285975471139,97.57
0.04,,,,,7911,,-98.04,1836,178656,22,,98.08
0.03,,,,,7917,,-98.27,1840,178944,22,,98.3
0.04,,,,,7926,,-97.95,1844,179296,22,,97.99
0.04,,,,,7934,,-97.95,1848,179680,22,,97.99
0.04,,,,,7944,,-97.95,1852,180128,22,,97.99
0.04,-2.8248172849416733,0.0655014676740393,-4.898495748639107,5632,7995,0.0001,-97.95,1856,180320,22,0.5712626352906227,97.99
0.04,,,,,8011,,-97.95,1860,181056,22,,97.99
0.05,,,,,8018,,-97.58,1864,181344,22,,97.63
0.05,,,,,8027,,-97.58,1868,181760,22,,97.63
0.05,,,,,8035,,-97.58,1872,182112,22,,97.63
0.05,-2.856565944850445,0.06475746788782999,-4.740423038601875,5696,8088,0.0001,-97.58,1876,182432,22,0.5676198843866587,97.63
0.05,,,,,8098,,-97.58,1880,182880,22,,97.63
0.05,,,,,8109,,-97.58,1884,183328,22,,97.63
0.03,,,,,8114,,-98.56,1888,183520,22,,98.59
0.03,,,,,8129,,-98.56,1892,184256,22,,98.59
0.03,-2.889188878238201,0.062393256928771734,-4.58577561378479,5760,8182,0.0001,-98.56,1896,184544,22,0.5640007238835096,98.59
0.03,,,,,8191,,-98.56,1900,184960,22,,98.59
0.04,,,,,8200,,-98.09,1904,185312,22,,98.13
0.04,,,,,8203,,-98.09,1908,185408,22,,98.13
0.04,,,,,8216,,-98.09,1912,186016,22,,98.13
0.03,,,,,8222,,-98.84,1916,186272,22,,98.87
0.03,-2.9210603572428226,0.06010937271639705,-4.433562956750393,5824,8277,0.0001,-98.84,1920,186720,22,0.560404185205698,98.87
0.03,,,,,8294,,-98.84,1924,187456,22,,98.87
0.03,,,,,8300,,-98.84,1928,187744,22,,98.87
0.03,,,,,8310,,-98.84,1932,188160,22,,98.87
0.03,-2.952613990753889,0.0597661443753168,-4.280695900321007,5888,8363,0.0001,-98.84,1936,188512,22,0.5568315861746669,98.87
0.03,,,,,8366,,-98.84,1940,188608,22,,98.87
0.04,,,,,8375,,-98.01,1944,188992,22,,98.05
0.04,,,,,8382,,-98.01,1948,189312,22,,98.05
0.04,,,,,8393,,-98.01,1952,189824,22,,98.05
0.05,,,,,8405,,-97.32,1956,190400,22,,97.37
0.07,-2.9850054681301117,0.05845326074631885,-4.126165933907032,5952,8457,0.0001,-96.33,1960,190688,22,0.5532818855717778,96.4
0.06,,,,,8468,,-96.7,1964,191200,22,,96.76
0.06,,,,,8474,,-96.7,1968,191456,22,,96.76
0.07,,,,,8480,,-96.19,1972,191712,22,,96.26
0.07,,,,,8484,,-96.19,1976,191840,22,,96.26
0.07,,,,,8496,,-96.19,1980,192384,22,,96.26
0.07,-3.016667429357767,0.05999772122595459,-3.9728159196674824,6016,8554,0.0001,-96.19,1984,192928,22,0.5497544575482607,96.26
0.08,,,,,8567,,-95.66,1988,193536,22,,95.74
0.08,,,,,8574,,-95.66,1992,193856,22,,95.74
0.08,,,,,8581,,-95.66,1996,194144,22,,95.74
0.09,,,,,8590,,-94.9,2000,194496,22,,94.99
0.08,-3.048997290432453,0.058664417592808604,-3.8181967698037624,6080,8642,0.0001,-95.37,2004,194752,22,0.5462499754503369,95.45
0.08,,,,,8647,,-95.37,2008,194976,22,,95.45
0.09,,,,,8655,,-94.79,2012,195296,22,,94.88
0.1,,,,,8663,,-94.22,2016,195616,22,,94.32
0.12,,,,,8674,,-93.13,2020,196128,22,,93.25
0.12,,,,,8680,,-93.13,2024,196384,22,,93.25
0.13,-3.080963622778654,0.058696120453532785,-3.660694520920515,6144,8738,0.0001,-92.87,2028,196960,22,0.5427679186686873,93.0
0.13,,,,,8754,,-92.87,2032,197696,22,,93.0
0.13,,,,,8759,,-92.87,2036,197888,22,,93.0
0.13,,,,,8764,,-92.87,2040,198144,22,,93.0
0.12,,,,,8771,,-93.91,2044,198432,22,,94.03
0.12,-3.112617075443268,0.057219885173253715,-3.5040562599897385,6208,8826,0.0001,-93.91,2048,198816,22,0.539308131672442,94.03
0.12,,,,,8837,,-93.91,2052,199328,22,,94.03
0.11,,,,,8844,,-94.6,2056,199584,22,,94.71
0.1,,,,,8855,,-95.05,2060,200096,22,,95.15
0.1,-3.144580941647291,0.05725157598499209,-3.350864678621292,6272,8914,0.0001,-95.05,2064,200736,22,0.535870817489922,95.15
0.1,,,,,8921,,-95.05,2068,201056,22,,95.15
0.09,,,,,8927,,-95.56,2072,201312,22,,95.65
0.09,,,,,8935,,-95.56,2076,201600,22,,95.65
0.11,,,,,8944,,-94.92,2080,201984,22,,95.03
0.11,,,,,8947,,-94.92,2084,202112,22,,95.03
0.11,,,,,8958,,-95.24,2088,202624,22,,95.35
0.11,-3.1768078170716763,0.05641386436764151,-3.1988781057298183,6336,9017,0.0001,-95.24,2092,203200,22,0.532455014064908,95.35
0.11,,,,,9033,,-95.24,2096,203936,22,,95.35
0.1,,,,,9040,,-96.0,2100,204256,22,,96.1
0.11,,,,,9046,,-95.74,2104,204512,22,,95.85
0.11,,,,,9050,,-95.74,2108,204640,22,,95.85
0.1,-3.208757109940052,0.055990248336456716,-3.0435258597135544,6400,9106,0.0001,-96.32,2112,205152,22,0.5290613565593958,96.42
0.09,,,,,9110,,-96.89,2116,205312,22,,96.98
0.07,,,,,9122,,-97.98,2120,205824,22,,98.05
0.07,,,,,9135,,-97.98,2124,206400,22,,98.05
0.07,,,,,9144,,-97.71,2128,206816,22,,97.78
0.07,-3.2407434917986393,0.054819265962578356,-2.8878827802836895,6464,9201,0.0001,-97.71,2132,207360,22,0.5256891893222928,97.78
0.07,,,,,9208,,-97.71,2136,207616,22,,97.78
0.07,,,,,9212,,-97.71,2140,207776,22,,97.78
0.06,,,,,9224,,-97.82,2144,208320,22,,97.88
0.06,,,,,9229,,-97.82,2148,208512,22,,97.88
0.06,-3.2723938524723053,0.05436930904397741,-2.7458010241389275,6528,9286,0.0001,-97.82,2152,209024,22,0.5223389035090804,97.88
0.06,,,,,9300,,-97.82,2156,209600,22,,97.88
0.05,,,,,9309,,-98.36,2160,210016,22,,98.41
0.06,,,,,9320,,-97.9,2164,210496,22,,97.96
0.06,,,,,9327,,-97.9,2168,210752,22,,97.96
0.06,,,,,9332,,-97.9,2172,210944,22,,97.96
0.06,-3.3039810992777348,0.053422692290041596,-2.5970700792968273,6592,9384,0.0001,-97.9,2176,211232,22,0.5190100744366646,97.96
0.06,,,,,9395,,-97.6,2180,211680,22,,97.66
0.06,,,,,9404,,-97.59,2184,212128,22,,97.65
0.06,,,,,9409,,-97.6,2188,212320,22,,97.66
0.08,,,,,9419,,-96.38,2192,212736,22,,96.46
0.09,-3.335362795740366,0.05354626756161451,-2.457499824464321,6656,9480,0.0001,-96.16,2196,213440,22,0.5157030699774623,96.25
0.1,,,,,9488,,-95.63,2200,213760,22,,95.73
0.09,,,,,9493,,-95.89,2204,213952,22,,95.98
0.09,,,,,9500,,-95.89,2208,214240,22,,95.98
0.1,,,,,9509,,-95.65,2212,214656,22,,95.75
0.1,-3.3666377551853657,0.053147507074754685,-2.3273561596870422,6720,9563,0.0001,-95.65,2216,215072,22,0.5124176749959588,95.75
0.1,,,,,9572,,-95.65,2220,215520,22,,95.75
0.1,,,,,9582,,-95.65,2224,215936,22,,95.75
0.1,,,,,9593,,-95.7,2228,216416,22,,95.8
0.1,,,,,9604,,-95.7,2232,216896,22,,95.8
0.1,,,,,9609,,-95.7,2236,217088,22,,95.8
0.1,-3.397648349404335,0.053789650090038776,-2.189601171761751,6784,9663,0.0001,-95.7,2240,217376,22,0.5091535858809948,95.8
0.1,,,,,9675,,-95.7,2244,217856,22,,95.8
0.1,,,,,9685,,-95.7,2248,218272,22,,95.8
0.1,,,,,9695,,-95.7,2252,218720,22,,95.8
0.1,,,,,9706,,-95.7,2256,219136,22,,95.8
0.11,-3.4299551136791706,0.05289552395697683,-2.058943996205926,6848,9761,0.0001,-95.22,2260,219552,22,0.5059108603745699,95.33
0.12,,,,,9769,,-94.93,2264,219840,22,,95.05
0.12,,,,,9776,,-94.93,2268,220160,22,,95.05
0.12,,,,,9782,,-94.93,2272,220416,22,,95.05
0.12,,,,,9791,,-94.93,2276,220800,22,,95.05
0.11,-3.4607450142502785,0.05310137686319649,-1.9206670466810465,6912,9848,0.0001,-95.43,2280,221312,22,0.5026888325810432,95.54
0.12,,,,,9857,,-94.64,2284,221696,22,,94.76
0.11,,,,,9866,,-94.84,2288,222080,22,,94.95
0.09,,,,,9879,,-96.06,2292,222688,22,,96.15
0.08,,,,,9883,,-96.28,2296,222816,22,,96.36
0.09,-3.491422399878502,0.0528456864412874,-1.7960669416934252,6976,9940,0.0001,-95.77,2300,223296,22,0.4994878312572837,95.86
0.08,,,,,9945,,-96.3,2304,223488,22,,96.38
0.08,,,,,9953,,-96.3,2308,223840,22,,96.38
0.07,,,,,9968,,-96.53,2312,224480,22,,96.6
0.07,,,,,9977,,-96.53,2316,224896,22,,96.6
0.08,,,,,9987,,-95.77,2320,225280,22,,95.85
0.09,-3.521822053939104,0.05260576284490526,-1.667982168495655,7040,10038,0.0001,-95.17,2324,225536,22,0.4963088436052203,95.26
0.1,,,,,10046,,-94.63,2328,225888,22,,94.73
0.1,,,,,10050,,-94.63,2332,226016,22,,94.73
0.1,,,,,10061,,-94.63,2336,226496,22,,94.73
0.1,,,,,10067,,-94.62,2340,226720,22,,94.72
0.11,,,,,10075,,-94.09,2344,227040,22,,94.2
0.11,-3.554570458829403,0.054090507386717945,-1.5301810298115015,7104,10139,0.0001,-94.09,2348,227904,22,0.4931500628590584,94.2
0.11,,,,,10150,,-94.09,2352,228384,22,,94.2
0.11,,,,,10158,,-94.09,2356,228736,22,,94.2
0.11,,,,,10166,,-94.39,2360,229056,22,,94.5
0.09,,,,,10169,,-95.04,2364,229152,22,,95.13
0.09,-3.585389155894518,0.05266862874850631,-1.3989188391715288,7168,10226,0.0001,-95.04,2368,229696,22,0.4900107579305768,95.13
0.09,,,,,10232,,-95.04,2372,229920,22,,95.13
0.1,,,,,10239,,-94.89,2376,230176,22,,94.99
0.11,,,,,10258,,-94.61,2380,231072,22,,94.72
0.09,-3.616088092327118,0.05368307599565014,-1.2682835031300783,7232,10314,0.0001,-95.85,2384,231520,22,0.4868923448957503,95.94
0.1,,,,,10318,,-95.29,2388,231680,22,,95.39
0.1,,,,,10328,,-95.29,2392,232128,22,,95.39
0.1,,,,,10333,,-95.29,2396,232320,22,,95.39
0.09,,,,,10339,,-95.8,2400,232544,22,,95.89
0.09,,,,,10348,,-95.72,2404,232960,22,,95.81
0.09,,,,,10358,,-95.72,2408,233376,22,,95.81
0.1,-3.646677866578102,0.053790800098795444,-1.1332469806075096,7296,10423,0.0001,-95.2,2412,234272,22,0.4837945243343711,95.3
0.1,,,,,10430,,-95.2,2416,234560,22,,95.3
0.09,,,,,10437,,-95.96,2420,234880,22,,96.05
0.08,,,,,10446,,-96.68,2424,235296,22,,96.76
0.07,,,,,10452,,-97.57,2428,235520,22,,97.64
0.07,-3.6770660802721977,0.05288782966090366,-0.9939394844695926,7360,10504,0.0001,-97.57,2432,235744,22,0.48071693163365126,97.64
0.07,,,,,10513,,-97.57,2436,236160,22,,97.64
0.07,,,,,10523,,-97.58,2440,236576,22,,97.65
0.06,,,,,10542,,-98.11,2444,237472,22,,98.17
0.06,-3.7092439979314804,0.052656615094747394,-0.8598252469673753,7424,10595,0.0001,-98.11,2448,237760,22,0.47765921289101243,98.17
0.06,,,,,10602,,-98.11,2452,238080,22,,98.17
0.07,,,,,10608,,-97.61,2456,238336,22,,97.68
0.07,,,,,10616,,-97.02,2460,238688,22,,97.09
0.07,,,,,10619,,-97.12,2464,238784,22,,97.19
0.08,,,,,10629,,-96.92,2468,239232,22,,97.0
0.08,,,,,10636,,-96.92,2472,239520,22,,97.0
0.07,-3.7379894517362118,0.05210856976918876,-0.7260495973750949,7488,10697,0.0001,-97.07,2476,240224,22,0.47462152130901814,97.14
0.07,,,,,10710,,-97.01,2480,240832,22,,97.08
0.08,,,,,10719,,-96.73,2484,241184,22,,96.81
0.08,,,,,10722,,-96.87,2488,241280,22,,96.95
0.08,-3.7680865228176117,0.05188671767245978,-0.5932421050965786,7552,10777,0.0001,-96.87,2492,241696,22,0.4716043174266815,96.95
0.08,,,,,10783,,-96.83,2496,241952,22,,96.91
0.08,,,,,10794,,-96.91,2500,242432,22,,96.99
0.09,,,,,10797,,-96.14,2504,242560,22,,96.23
0.1,,,,,10803,,-95.7,2508,242816,22,,95.8
0.11,,,,,10820,,-95.48,2512,243552,22,,95.59
0.12,-3.798285149037838,0.05134388175792992,-0.4573898324742913,7616,10876,0.0001,-94.83,2516,244032,22,0.468607182148844,94.95
0.13,,,,,10883,,-94.32,2520,244384,22,,94.45
0.13,,,,,10886,,-94.32,2524,244480,22,,94.45
0.13,,,,,10893,,-93.91,2528,244736,22,,94.04
0.13,,,,,10903,,-93.91,2532,245152,22,,94.04
0.13,,,,,10913,,-93.91,2536,245632,22,,94.04
0.14,,,,,10917,,-93.46,2540,245760,22,,93.6
0.17,-3.828287400305271,0.05336990731302649,-0.328371326206252,7680,10975,0.0001,-91.96,2544,246336,22,0.4656299473717809,92.13
0.17,,,,,10985,,-91.96,2548,246752,22,,92.13
0.18,,,,,10996,,-91.21,2552,247232,22,,91.39
0.18,,,,,11005,,-91.43,2556,247584,22,,91.61
0.18,,,,,11007,,-91.83,2560,247680,22,,92.01
0.19,-3.859136365354061,0.05142250278731808,-0.21025931183248758,7744,11058,0.0001,-91.22,2564,247904,22,0.46267200633883476,91.41
0.19,,,,,11068,,-90.95,2568,248320,22,,91.14
0.2,,,,,11080,,-90.8,2572,248832,22,,91.0
0.2,,,,,11088,,-90.8,2576,249184,22,,91.0
0.2,,,,,11100,,-90.7,2580,249728,22,,90.9
0.22,-3.887760180979967,0.05062491149874404,-0.07905520472559147,7808,11155,0.0001,-89.56,2584,250144,22,0.45973360212519765,89.78
0.22,,,,,11159,,-89.56,2588,250304,22,,89.78
0.23,,,,,11167,,-89.35,2592,250592,22,,89.58
0.23,,,,,11174,,-89.39,2596,250880,22,,89.62
0.23,,,,,11182,,-89.39,2600,251264,22,,89.62
0.23,,,,,11193,,-89.4,2604,251744,22,,89.63
0.22,-3.9184383414685726,0.05210577056277543,0.04282423054246465,7872,11247,0.0001,-89.42,2608,252096,22,0.4568145014345646,89.64
0.21,,,,,11259,,-89.94,2612,252672,22,,90.15
0.21,,,,,11270,,-90.32,2616,253152,22,,90.53
0.2,,,,,11277,,-90.83,2620,253408,22,,91.03
0.2,,,,,11281,,-90.83,2624,253568,22,,91.03
0.21,,,,,11284,,-90.25,2628,253696,22,,90.46
0.22,-3.9476631693542004,0.053083611361216754,0.16701204783748835,7936,11337,0.0001,-90.06,2632,253984,22,0.45391457295045257,90.28
0.23,,,,,11349,,-89.69,2636,254560,22,,89.92
0.23,,,,,11358,,-89.52,2640,254944,22,,89.75
0.23,,,,,11366,,-89.54,2644,255264,22,,89.77
0.25,,,,,11371,,-89.2,2648,255520,22,,89.45
0.26,,,,,11381,,-88.86,2652,255968,22,,89.12
0.25,-3.977205391973257,0.05095596512546763,0.2928894911892712,8000,11440,0.0001,-89.14,2656,256544,22,0.45103376219049096,89.39
0.25,,,,,11446,,-89.49,2660,256800,22,,89.74
0.25,,,,,11454,,-89.64,2664,257120,22,,89.89
0.25,,,,,11458,,-89.7,2668,257280,22,,89.95
0.25,,,,,11468,,-89.04,2672,257760,22,,89.29
0.26,-4.0074167512357235,0.05210210842778906,0.41302471328526735,8064,11523,0.0001,-88.53,2676,258144,22,0.44817149732261896,88.79
0.27,,,,,11529,,-88.09,2680,258400,22,,88.36
0.24,,,,,11537,,-89.51,2684,258720,22,,89.75
0.23,,,,,11547,,-89.93,2688,259168,22,,90.16
0.23,,,,,11560,,-89.83,2692,259776,22,,90.06
0.25,,,,,11566,,-89.08,2696,260000,22,,89.33
0.25,-4.034739278256893,0.05032078950898722,0.5385348782874644,8128,11621,0.0001,-89.08,2700,260384,22,0.44532879162579775,89.33
0.25,,,,,11628,,-89.03,2704,260704,22,,89.28
0.26,,,,,11635,,-88.84,2708,261024,22,,89.1
0.26,,,,,11643,,-88.84,2712,261344,22,,89.1
0.26,,,,,11650,,-88.84,2716,261664,22,,89.1
0.26,,,,,11657,,-88.41,2720,261952,22,,88.67
0.27,-4.066165491938591,0.05089292477350682,0.6605571452528238,8192,11717,0.0001,-88.37,2724,262592,22,0.44250461272895336,88.64
0.25,,,,,11725,,-89.27,2728,262976,22,,89.52
0.26,,,,,11735,,-88.27,2732,263392,22,,88.53
0.26,,,,,11740,,-88.31,2736,263584,22,,88.57
0.25,,,,,11748,,-88.77,2740,263904,22,,89.02
0.24,-4.095914930105209,0.05083627282874659,0.7877503260970116,8256,11801,0.0001,-89.73,2744,264224,22,0.43969828030094504,89.97
0.24,,,,,11807,,-89.4,2748,264480,22,,89.64
0.23,,,,,11810,,-90.13,2752,264608,22,,90.36
0.24,,,,,11823,,-89.54,2756,265152,22,,89.78
0.24,,,,,11842,,-89.25,2760,266048,22,,89.49
0.24,-4.124676689505577,0.05031257844530046,0.9109382992610335,8320,11894,0.0001,-89.33,2764,266272,22,0.43691031029447913,89.57
0.23,,,,,11903,,-89.74,2768,266688,22,,89.97
0.24,,,,,11907,,-89.72,2772,266816,22,,89.96
0.23,,,,,11914,,-90.23,2776,267104,22,,90.46
0.22,,,,,11922,,-90.5,2780,267456,22,,90.72
0.24,,,,,11926,,-90.18,2784,267616,22,,90.42
0.25,,,,,11930,,-89.47,2788,267744,22,,89.72
0.25,-4.156014211475849,0.050074008060619235,1.0396358259022236,8384,11987,0.0001,-89.26,2792,268320,22,0.43413956044241786,89.51
0.26,,,,,12001,,-88.66,2796,268960,22,,88.92
0.27,,,,,12012,,-88.25,2800,269440,22,,88.52
0.26,,,,,12021,,-89.06,2804,269792,22,,89.32
0.24,,,,,12028,,-89.9,2808,270080,22,,90.14
0.25,,,,,12033,,-89.73,2812,270304,22,,89.98
0.26,-4.185496374964714,0.04978725960245356,1.15598264336586,8448,12087,0.0001,-89.09,2816,270656,22,0.43138673389330506,89.35
0.25,,,,,12093,,-89.79,2820,270880,22,,90.04
0.25,,,,,12101,,-89.29,2824,271264,22,,89.54
0.27,,,,,12108,,-88.34,2828,271520,22,,88.61
0.29,,,,,12116,,-87.23,2832,271872,22,,87.52
0.28,,,,,12122,,-87.56,2836,272160,22,,87.84
0.28,-4.212803341448307,0.050035429070703685,1.2730453312397003,8512,12179,0.0001,-87.49,2840,272672,22,0.4286518902517855,87.77
0.29,,,,,12186,,-86.28,2844,272992,22,,86.57
0.29,,,,,12195,,-86.43,2848,273376,22,,86.72
0.3,,,,,12200,,-85.96,2852,273568,22,,86.26
0.3,,,,,12207,,-86.16,2856,273856,22,,86.46
0.3,,,,,12213,,-85.87,2860,274112,22,,86.17
0.3,-4.245610348880291,0.05037478334270418,1.3895188141614199,8576,12269,0.0001,-85.6,2864,274560,22,0.42593463882803917,85.9
0.3,,,,,12273,,-85.6,2868,274720,22,,85.9
0.31,,,,,12288,,-85.05,2872,275360,22,,85.36
0.32,,,,,12294,,-84.55,2876,275648,22,,84.87
0.34,,,,,12302,,-83.7,2880,276000,22,,84.04
0.33,,,,,12307,,-83.48,2884,276192,22,,83.81
0.35,,,,,12312,,-82.58,2888,276416,22,,82.93
0.34,-4.272153802216053,0.05066287948284298,1.5093557238578796,8640,12364,0.0001,-83.65,2892,276672,22,0.423234180547297,83.99
0.32,,,,,12378,,-84.34,2896,277280,22,,84.66
0.32,,,,,12384,,-84.2,2900,277504,22,,84.52
0.34,,,,,12391,,-83.14,2904,277792,22,,83.48
0.33,-4.302484393119812,0.052427729533519596,1.6271034963428974,8704,12453,0.0001,-83.31,2908,278560,22,0.4205523715354502,83.64
0.35,,,,,12455,,-81.99,2912,278656,22,,82.34
0.35,,,,,12466,,-82.09,2916,279136,22,,82.44
0.35,,,,,12473,,-82.09,2920,279392,22,,82.44
0.34,,,,,12480,,-82.63,2924,279680,22,,82.97
0.31,,,,,12485,,-84.33,2928,279936,22,,84.64
0.31,,,,,12494,,-84.03,2932,280320,22,,84.34
0.31,-4.33080780506134,0.052835989627055824,1.7319774571806192,8768,12548,0.0001,-83.84,2936,280672,22,0.4178876061923802,84.15
0.31,,,,,12556,,-83.78,2940,280992,22,,84.09
0.3,,,,,12573,,-84.92,2944,281760,22,,85.22
0.28,,,,,12575,,-85.59,2948,281856,22,,85.87
0.28,,,,,12581,,-85.64,2952,282048,22,,85.92
0.29,,,,,12593,,-85.07,2956,282592,22,,85.36
0.28,-4.359775058925152,0.051519621163606644,1.8383209947496653,8832,12646,0.0001,-85.67,2960,282880,22,0.4152399618178606,85.95
0.28,,,,,12652,,-85.87,2964,283136,22,,86.15
0.3,,,,,12659,,-85.16,2968,283424,22,,85.46
0.28,,,,,12666,,-85.85,2972,283712,22,,86.13
0.27,,,,,12678,,-86.35,2976,284224,22,,86.62
0.25,-4.387729182839394,0.05240545253036544,1.9461630173027515,8896,12739,0.0001,-87.36,2980,284960,22,0.4126099986024201,87.61
0.24,,,,,12742,,-88.04,2984,285056,22,,88.28
0.24,,,,,12747,,-87.84,2988,285248,22,,88.08
0.23,,,,,12760,,-88.0,2992,285856,22,,88.23
0.22,,,,,12768,,-88.66,2996,286176,22,,88.88
0.21,,,,,12779,,-89.21,3000,286624,22,,89.42
0.19,-4.41431949287653,0.05054809735156596,2.056660231202841,8960,12831,0.0001,-90.27,3004,286912,22,0.40999807277694345,90.46
0.2,,,,,12840,,-89.62,3008,287296,22,,89.82
0.21,,,,,12843,,-89.51,3012,287424,22,,89.72
