rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/success_rate,train/ent_coef
22.46,24503,,21,,,9196,-21.51,528192,,,0.95,
23.06,24555,-6.00487544387579,21,16512,0.0001,9200,-22.11,528448,0.25510067865252495,5.917311832308769,0.95,0.19763844832777977
23.17,24556,,21,,,9204,-22.22,528480,,,0.95,
23.92,24560,,21,,,9208,-22.97,528640,,,0.95,
23.7,24562,,21,,,9212,-22.75,528704,,,0.95,
25.02,24564,,21,,,9216,-24.08,528768,,,0.94,
24.7,24568,,21,,,9220,-23.76,528928,,,0.94,
24.25,24570,,21,,,9224,-23.3,529024,,,0.95,
24.26,24575,,21,,,9228,-23.31,529216,,,0.95,
23.63,24578,,21,,,9232,-22.67,529344,,,0.96,
23.63,24578,,21,,,9236,-22.67,529344,,,0.96,
24.08,24583,,21,,,9240,-23.12,529504,,,0.96,
24.15,24587,,21,,,9244,-23.19,529632,,,0.96,
24.3,24588,,21,,,9248,-23.34,529664,,,0.96,
24.26,24590,,21,,,9252,-23.3,529760,,,0.96,
25.02,24593,,21,,,9256,-24.06,529856,,,0.96,
26.1,24595,,21,,,9260,-25.15,529920,,,0.95,
26.24,24597,,21,,,9264,-25.29,529984,,,0.95,
27.9,24599,,21,,,9268,-26.97,530048,,,0.93,
26.25,24602,,21,,,9272,-25.3,530144,,,0.95,
25.91,24605,,21,,,9276,-24.96,530208,,,0.95,
24.76,24607,,21,,,9280,-23.8,530272,,,0.96,
24.78,24608,,21,,,9284,-23.82,530336,,,0.96,
24.57,24611,,21,,,9288,-23.61,530432,,,0.96,
24.53,24659,-6.01967166364193,21,16576,0.0001,9292,-23.57,530528,0.25374867930077016,5.942578203976154,0.96,0.19643470854498446
25.41,24661,,21,,,9296,-24.46,530592,,,0.95,
25.58,24664,,21,,,9300,-24.63,530720,,,0.95,
25.48,24667,,21,,,9304,-24.53,530848,,,0.95,
25.14,24670,,21,,,9308,-24.19,530944,,,0.95,
25.19,24672,,21,,,9312,-24.24,530976,,,0.95,
23.92,24673,,21,,,9316,-22.96,531008,,,0.96,
24.3,24675,,21,,,9320,-23.34,531072,,,0.96,
24.04,24677,,21,,,9324,-23.08,531136,,,0.96,
23.98,24679,,21,,,9328,-23.02,531200,,,0.96,
24.63,24685,,21,,,9332,-23.68,531456,,,0.95,
24.63,24685,,21,,,9336,-23.68,531456,,,0.95,
24.11,24687,,21,,,9340,-23.16,531520,,,0.95,
24.0,24689,,21,,,9344,-23.05,531584,,,0.95,
23.81,24692,,21,,,9348,-22.86,531680,,,0.95,
24.31,24695,,21,,,9352,-23.36,531776,,,0.95,
23.72,24699,,21,,,9356,-22.77,531904,,,0.95,
22.79,24701,,21,,,9360,-21.83,532000,,,0.96,
22.37,24703,,21,,,9364,-21.41,532064,,,0.96,
20.66,24705,,21,,,9368,-19.68,532128,,,0.98,
21.23,24707,,21,,,9372,-20.25,532192,,,0.98,
21.21,24709,,21,,,9376,-20.23,532256,,,0.98,
21.82,24711,,21,,,9380,-20.84,532320,,,0.98,
21.8,24714,,21,,,9384,-20.82,532448,,,0.98,
22.07,24761,-6.012713558971882,21,16640,0.0001,9388,-21.09,532544,0.2521530252415687,5.916484467685223,0.98,0.19523877906613052
21.2,24767,,21,,,9392,-20.21,532736,,,0.99,
21.2,24767,,21,,,9396,-20.21,532736,,,0.99,
20.63,24769,,21,,,9400,-19.64,532800,,,0.99,
20.54,24773,,21,,,9404,-19.55,532960,,,0.99,
20.81,24778,,21,,,9408,-19.82,533120,,,0.99,
20.65,24806,,21,,,9412,-19.66,533216,,,0.99,
20.97,24807,,21,,,9416,-19.98,533248,,,0.99,
21.48,24811,,21,,,9420,-20.5,533376,,,0.98,
21.94,24813,,21,,,9424,-20.96,533472,,,0.98,
22.07,24818,,21,,,9428,-21.09,533632,,,0.98,
20.98,24820,,21,,,9432,-19.99,533696,,,0.99,
21.7,24822,,21,,,9436,-20.71,533760,,,0.99,
21.69,24825,,21,,,9440,-20.7,533856,,,0.99,
22.22,24827,,21,,,9444,-21.23,533952,,,0.99,
22.14,24833,,21,,,9448,-21.15,534144,,,0.99,
21.83,24836,,21,,,9452,-20.84,534240,,,0.99,
22.02,24839,,21,,,9456,-21.04,534368,,,0.98,
22.07,24842,,21,,,9460,-21.09,534496,,,0.98,
22.03,24889,-5.997977189719677,21,16704,0.0001,9464,-21.05,534560,0.2542842992115766,5.899328134953976,0.98,0.1940488766413182
22.71,24893,,21,,,9468,-21.73,534688,,,0.98,
22.65,24896,,21,,,9472,-21.67,534816,,,0.98,
23.27,24901,,21,,,9476,-22.3,534976,,,0.97,
23.2,24904,,21,,,9480,-22.23,535072,,,0.97,
23.15,24905,,21,,,9484,-22.18,535104,,,0.97,
23.95,24907,,21,,,9488,-22.98,535168,,,0.97,
25.2,24911,,21,,,9492,-24.24,535328,,,0.96,
25.39,24912,,21,,,9496,-24.43,535360,,,0.96,
25.2,24916,,21,,,9500,-24.24,535488,,,0.96,
25.74,24919,,21,,,9504,-24.78,535616,,,0.96,
26.18,24920,,21,,,9508,-25.23,535648,,,0.95,
26.81,24922,,21,,,9512,-25.86,535744,,,0.95,
26.71,24924,,21,,,9516,-25.76,535808,,,0.95,
26.41,24928,,21,,,9520,-25.46,535936,,,0.95,
25.3,24931,,21,,,9524,-24.34,536064,,,0.96,
25.1,24932,,21,,,9528,-24.14,536096,,,0.96,
24.8,24934,,21,,,9532,-23.84,536160,,,0.96,
24.41,24936,,21,,,9536,-23.45,536256,,,0.96,
24.38,24939,,21,,,9540,-23.42,536352,,,0.96,
24.09,24944,,21,,,9544,-23.13,536512,,,0.96,
24.22,24992,-6.037445582449436,21,16768,0.0001,9548,-23.26,536608,0.2590144486166537,5.899309538304806,0.96,0.19286661525256932
24.33,24993,,21,,,9552,-23.37,536640,,,0.96,
23.59,24997,,21,,,9556,-22.62,536768,,,0.97,
24.32,24999,,21,,,9560,-23.35,536832,,,0.97,
25.33,25001,,21,,,9564,-24.37,536896,,,0.96,
24.95,25005,,21,,,9568,-24.0,537024,,,0.95,
24.95,25005,,21,,,9572,-24.0,537024,,,0.95,
24.91,25007,,21,,,9576,-23.95,537088,,,0.96,
24.92,25009,,21,,,9580,-23.96,537152,,,0.96,
24.69,25010,,21,,,9584,-23.73,537184,,,0.96,
23.6,25013,,21,,,9588,-22.64,537312,,,0.96,
24.39,25018,,21,,,9592,-23.44,537472,,,0.95,
23.12,25020,,21,,,9596,-22.16,537536,,,0.96,
23.11,25021,,21,,,9600,-22.15,537568,,,0.96,
22.66,25022,,21,,,9604,-21.7,537600,,,0.96,
22.05,25024,,21,,,9608,-21.08,537696,,,0.97,
21.47,25026,,21,,,9612,-20.5,537760,,,0.97,
21.37,25028,,21,,,9616,-20.4,537856,,,0.97,
21.32,25030,,21,,,9620,-20.35,537920,,,0.97,
21.86,25033,,21,,,9624,-20.9,538016,,,0.96,
21.89,25037,,21,,,9628,-20.93,538144,,,0.96,
22.09,25041,,21,,,9632,-21.13,538272,,,0.96,
22.0,25042,,21,,,9636,-21.04,538304,,,0.96,
22.02,25045,,21,,,9640,-21.06,538432,,,0.96,
21.9,25049,,21,,,9644,-20.94,538560,,,0.96,
21.95,25051,,21,,,9648,-20.99,538624,,,0.96,
22.69,25100,-5.938940480351448,21,16832,0.0001,9652,-21.73,538752,0.24319844925776124,5.790969707071781,0.96,0.19169586338102818
22.84,25102,,21,,,9656,-21.88,538848,,,0.96,
22.51,25106,,21,,,9660,-21.55,538944,,,0.96,
21.71,25108,,21,,,9664,-20.74,539008,,,0.97,
21.73,25109,,21,,,9668,-20.76,539040,,,0.97,
21.73,25109,,21,,,9672,-20.76,539040,,,0.97,
21.2,25112,,21,,,9676,-20.23,539168,,,0.97,
21.11,25117,,21,,,9680,-20.14,539328,,,0.97,
20.95,25120,,21,,,9684,-19.98,539456,,,0.97,
21.05,25121,,21,,,9688,-20.08,539488,,,0.97,
19.95,25123,,21,,,9692,-18.97,539552,,,0.98,
20.12,25125,,21,,,9696,-19.14,539616,,,0.98,
20.23,25128,,21,,,9700,-19.25,539712,,,0.98,
20.24,25132,,21,,,9704,-19.26,539840,,,0.98,
19.86,25136,,21,,,9708,-18.88,540000,,,0.98,
19.89,25138,,21,,,9712,-18.91,540032,,,0.98,
19.98,25140,,21,,,9716,-19.0,540096,,,0.98,
20.46,25142,,21,,,9720,-19.48,540160,,,0.98,
20.55,25144,,21,,,9724,-19.57,540224,,,0.98,
20.42,25149,,21,,,9728,-19.44,540416,,,0.98,
20.4,25151,,21,,,9732,-19.42,540480,,,0.98,
20.82,25154,,21,,,9736,-19.84,540576,,,0.98,
20.82,25155,,21,,,9740,-19.84,540608,,,0.98,
21.49,25207,-5.939722403883934,21,16896,0.0001,9744,-20.51,540832,0.23129285383038223,5.760130360722542,0.98,0.19054448418319225
21.4,25210,,21,,,9748,-20.42,540960,,,0.98,
20.77,25212,,21,,,9752,-19.79,541024,,,0.98,
20.65,25214,,21,,,9756,-19.67,541088,,,0.98,
20.79,25216,,21,,,9760,-19.81,541152,,,0.98,
21.4,25220,,21,,,9764,-20.42,541312,,,0.98,
21.14,25224,,21,,,9768,-20.15,541472,,,0.99,
20.73,25227,,21,,,9772,-19.74,541568,,,0.99,
21.01,25231,,21,,,9776,-20.02,541728,,,0.99,
21.09,25233,,21,,,9780,-20.1,541792,,,0.99,
21.92,25238,,21,,,9784,-20.94,541984,,,0.98,
23.55,25240,,21,,,9788,-22.59,542048,,,0.96,
23.51,25243,,21,,,9792,-22.55,542144,,,0.96,
23.7,25248,,21,,,9796,-22.74,542336,,,0.96,
24.23,25250,,21,,,9800,-23.28,542400,,,0.95,
25.27,25254,,21,,,9804,-24.33,542560,,,0.94,
25.68,25256,,21,,,9808,-24.74,542624,,,0.94,
25.76,25257,,21,,,9812,-24.82,542656,,,0.94,
25.74,25305,-5.966582119464874,21,16960,0.0001,9816,-24.8,542752,0.24268248258158565,5.76746591180563,0.94,0.18939976999536157
25.27,25308,,21,,,9820,-24.33,542848,,,0.94,
25.12,25310,,21,,,9824,-24.18,542912,,,0.94,
25.07,25313,,21,,,9828,-24.13,543008,,,0.94,
25.02,25317,,21,,,9832,-24.08,543168,,,0.94,
24.73,25320,,21,,,9836,-23.79,543232,,,0.94,
26.34,25321,,21,,,9840,-25.42,543296,,,0.92,
25.54,25325,,21,,,9844,-24.62,543424,,,0.92,
26.14,25328,,21,,,9848,-25.22,543520,,,0.92,
27.01,25331,,21,,,9852,-26.1,543616,,,0.91,
26.95,25334,,21,,,9856,-26.04,543712,,,0.91,
26.29,25338,,21,,,9860,-25.38,543840,,,0.91,
26.14,25340,,21,,,9864,-25.23,543904,,,0.91,
25.85,25342,,21,,,9868,-24.94,544000,,,0.91,
26.35,25345,,21,,,9872,-25.44,544096,,,0.91,
27.01,25349,,21,,,9876,-26.1,544224,,,0.91,
27.57,25351,,21,,,9880,-26.67,544288,,,0.9,
26.88,25354,,21,,,9884,-25.97,544416,,,0.91,
26.03,25356,,21,,,9888,-25.11,544480,,,0.92,
25.95,25358,,21,,,9892,-25.03,544544,,,0.92,
25.72,25361,,21,,,9896,-24.8,544640,,,0.92,
25.04,25412,-6.012626022100449,21,17024,0.0001,9900,-24.11,544832,0.2435824889689684,5.794891282916069,0.93,0.18825467629358172
25.24,25415,,21,,,9904,-24.31,544928,,,0.93,
24.96,25417,,21,,,9908,-24.03,545024,,,0.93,
24.97,25421,,21,,,9912,-24.04,545152,,,0.93,
24.97,25424,,21,,,9916,-24.04,545280,,,0.93,
25.03,25429,,21,,,9920,-24.1,545440,,,0.93,
24.98,25431,,21,,,9924,-24.04,545504,,,0.94,
26.23,25434,,21,,,9928,-25.29,545632,,,0.94,
26.15,25436,,21,,,9932,-25.21,545728,,,0.94,
26.0,25441,,21,,,9936,-25.06,545920,,,0.94,
25.54,25443,,21,,,9940,-24.59,545984,,,0.95,
24.73,25446,,21,,,9944,-23.78,546080,,,0.95,
25.02,25447,,21,,,9948,-24.07,546112,,,0.95,
24.28,25450,,21,,,9952,-23.32,546208,,,0.96,
24.83,25458,,21,,,9956,-23.88,546496,,,0.95,
24.82,25460,,21,,,9960,-23.87,546560,,,0.95,
24.84,25462,,21,,,9964,-23.89,546624,,,0.95,
24.86,25465,,21,,,9968,-23.91,546752,,,0.95,
26.15,25514,-5.984280288219452,21,17088,0.0001,9972,-25.21,546912,0.24361903383396566,5.824975237250328,0.94,0.18711262242868543
26.38,25516,,21,,,9976,-25.44,546976,,,0.94,
26.5,25518,,21,,,9980,-25.56,547008,,,0.94,
26.53,25521,,21,,,9984,-25.59,547104,,,0.94,
27.47,25523,,21,,,9988,-26.54,547200,,,0.93,
26.93,25528,,21,,,9992,-25.99,547392,,,0.94,
27.08,25530,,21,,,9996,-26.14,547456,,,0.94,
28.0,25531,,21,,,10000,-27.07,547488,,,0.93,
27.14,25532,,21,,,10004,-26.2,547520,,,0.94,
26.58,25534,,21,,,10008,-25.64,547616,,,0.94,
26.99,25536,,21,,,10012,-26.05,547680,,,0.94,
27.81,25540,,21,,,10016,-26.88,547808,,,0.93,
27.68,25545,,21,,,10020,-26.75,547968,,,0.93,
27.03,25547,,21,,,10024,-26.1,548064,,,0.93,
26.85,25549,,21,,,10028,-25.93,548128,,,0.92,
27.5,25551,,21,,,10032,-26.58,548160,,,0.92,
27.8,25553,,21,,,10036,-26.88,548224,,,0.92,
26.76,25557,,21,,,10040,-25.83,548384,,,0.93,
26.98,25562,,21,,,10044,-26.05,548544,,,0.93,
27.05,25564,,21,,,10048,-26.12,548640,,,0.93,
27.09,25565,,21,,,10052,-26.16,548672,,,0.93,
26.22,25568,,21,,,10056,-25.28,548736,,,0.94,
26.76,25571,,21,,,10060,-25.82,548864,,,0.94,
26.69,25618,-5.917421385645866,21,17152,0.0001,10064,-25.75,548960,0.24511888553388417,5.781031534075737,0.94,0.18598524224944413
26.6,25621,,21,,,10068,-25.66,549056,,,0.94,
25.22,25622,,21,,,10072,-24.27,549088,,,0.95,
24.69,25627,,21,,,10076,-23.74,549280,,,0.95,
24.22,25629,,21,,,10080,-23.26,549344,,,0.96,
24.01,25631,,21,,,10084,-23.05,549408,,,0.96,
23.18,25634,,21,,,10088,-22.21,549472,,,0.97,
23.33,25635,,21,,,10092,-22.36,549536,,,0.97,
23.63,25638,,21,,,10096,-22.66,549600,,,0.97,
23.04,25641,,21,,,10100,-22.06,549728,,,0.98,
24.43,25644,,21,,,10104,-23.46,549824,,,0.97,
24.61,25646,,21,,,10108,-23.64,549888,,,0.97,
23.28,25648,,21,,,10112,-22.3,549984,,,0.98,
23.68,25650,,21,,,10116,-22.7,550016,,,0.98,
23.8,25653,,21,,,10120,-22.82,550112,,,0.98,
23.96,25655,,21,,,10124,-22.98,550176,,,0.98,
23.75,25657,,21,,,10128,-22.77,550272,,,0.98,
22.57,25659,,21,,,10132,-21.58,550336,,,0.99,
22.3,25664,,21,,,10136,-21.31,550496,,,0.99,
22.44,25667,,21,,,10140,-21.45,550592,,,0.99,
22.54,25669,,21,,,10144,-21.55,550656,,,0.99,
22.4,25671,,21,,,10148,-21.41,550720,,,0.99,
22.11,25674,,21,,,10152,-21.12,550848,,,0.99,
22.68,25676,,21,,,10156,-21.69,550912,,,0.99,
22.04,25725,-5.947203479707241,21,17216,0.0001,10160,-21.05,551040,0.2433567182160914,5.746335975825787,0.99,0.18487220187671483
22.21,25727,,21,,,10164,-21.22,551104,,,0.99,
22.4,25729,,21,,,10168,-21.41,551168,,,0.99,
22.72,25731,,21,,,10172,-21.73,551232,,,0.99,
22.53,25733,,21,,,10176,-21.54,551296,,,0.99,
22.06,25735,,21,,,10180,-21.07,551360,,,0.99,
22.36,25738,,21,,,10184,-21.37,551456,,,0.99,
22.26,25740,,21,,,10188,-21.27,551520,,,0.99,
21.99,25743,,21,,,10192,-21.0,551616,,,0.99,
21.83,25747,,21,,,10196,-20.84,551744,,,0.99,
21.96,25750,,21,,,10200,-20.97,551840,,,0.99,
21.14,25752,,21,,,10204,-20.14,551904,,,1.0,
20.36,25754,,21,,,10208,-19.36,551968,,,1.0,
20.8,25758,,21,,,10212,-19.8,552128,,,1.0,
20.28,25762,,21,,,10216,-19.28,552288,,,1.0,
20.2,25766,,21,,,10220,-19.2,552416,,,1.0,
20.38,25768,,21,,,10224,-19.38,552480,,,1.0,
20.83,25771,,21,,,10228,-19.83,552576,,,1.0,
20.85,25776,,21,,,10232,-19.85,552768,,,1.0,
20.89,25778,,21,,,10236,-19.89,552864,,,1.0,
20.85,25780,,21,,,10240,-19.85,552928,,,1.0,
20.86,25828,-5.919084697961807,21,17280,0.0001,10244,-19.86,553024,0.23229145631194115,5.720281422138214,1.0,0.18376399343833327
21.34,25834,,21,,,10248,-20.34,553248,,,1.0,
21.35,25836,,21,,,10252,-20.35,553312,,,1.0,
21.65,25838,,21,,,10256,-20.65,553376,,,1.0,
21.63,25840,,21,,,10260,-20.63,553440,,,1.0,
22.74,25844,,21,,,10264,-21.74,553600,,,1.0,
22.2,25846,,21,,,10268,-21.2,553664,,,1.0,
22.46,25849,,21,,,10272,-21.46,553760,,,1.0,
23.46,25851,,21,,,10276,-22.47,553824,,,0.99,
23.22,25852,,21,,,10280,-22.23,553856,,,0.99,
22.98,25857,,21,,,10284,-21.99,554016,,,0.99,
23.73,25859,,21,,,10288,-22.74,554112,,,0.99,
24.69,25864,,21,,,10292,-23.7,554272,,,0.99,
24.22,25866,,21,,,10296,-23.23,554368,,,0.99,
24.78,25868,,21,,,10300,-23.8,554432,,,0.98,
24.9,25871,,21,,,10304,-23.92,554528,,,0.98,
25.32,25875,,21,,,10308,-24.34,554688,,,0.98,
24.87,25879,,21,,,10312,-23.89,554816,,,0.98,
25.09,25882,,21,,,10316,-24.11,554912,,,0.98,
26.3,25883,,21,,,10320,-25.33,554944,,,0.97,
26.05,25884,,21,,,10324,-25.08,554976,,,0.97,
26.58,25934,-6.001182444393635,21,17344,0.0001,10328,-25.61,555168,0.24639430572278798,5.742967441678047,0.97,0.18265865789726377
26.05,25937,,21,,,10332,-25.08,555264,,,0.97,
26.21,25938,,21,,,10336,-25.24,555296,,,0.97,
26.9,25942,,21,,,10340,-25.93,555456,,,0.97,
26.82,25943,,21,,,10344,-25.85,555488,,,0.97,
26.78,25945,,21,,,10348,-25.81,555584,,,0.97,
26.45,25949,,21,,,10352,-25.48,555712,,,0.97,
26.11,25951,,21,,,10356,-25.14,555776,,,0.97,
25.89,25953,,21,,,10360,-24.92,555840,,,0.97,
25.28,25956,,21,,,10364,-24.31,555904,,,0.97,
25.27,25959,,21,,,10368,-24.3,556032,,,0.97,
24.77,25960,,21,,,10372,-23.8,556064,,,0.97,
24.29,25964,,21,,,10376,-23.32,556224,,,0.97,
24.67,25968,,21,,,10380,-23.7,556352,,,0.97,
24.06,25971,,21,,,10384,-23.09,556480,,,0.97,
24.49,25974,,21,,,10388,-23.52,556544,,,0.97,
23.93,25975,,21,,,10392,-22.96,556608,,,0.97,
24.16,25979,,21,,,10396,-23.19,556736,,,0.97,
23.75,25982,,21,,,10400,-22.77,556832,,,0.98,
23.26,25986,,21,,,10404,-22.28,556992,,,0.98,
23.28,25988,,21,,,10408,-22.3,557056,,,0.98,
23.42,26037,-6.001431427896023,21,17408,0.0001,10412,-22.44,557216,0.2419818222988397,5.753092035651207,0.98,0.18155129300430417
24.9,26039,,21,,,10416,-23.94,557280,,,0.96,
24.33,26041,,21,,,10420,-23.36,557344,,,0.97,
24.0,26046,,21,,,10424,-23.03,557536,,,0.97,
23.52,26049,,21,,,10428,-22.55,557632,,,0.97,
24.15,26052,,21,,,10432,-23.18,557728,,,0.97,
24.18,26055,,21,,,10436,-23.21,557824,,,0.97,
24.2,26059,,21,,,10440,-23.23,557984,,,0.97,
23.91,26062,,21,,,10444,-22.94,558112,,,0.97,
23.65,26066,,21,,,10448,-22.68,558272,,,0.97,
23.56,26070,,21,,,10452,-22.59,558400,,,0.97,
23.05,26074,,21,,,10456,-22.08,558528,,,0.97,
23.91,26078,,21,,,10460,-22.95,558656,,,0.96,
23.91,26079,,21,,,10464,-22.95,558688,,,0.96,
24.47,26082,,21,,,10468,-23.51,558816,,,0.96,
24.86,26085,,21,,,10472,-23.9,558944,,,0.96,
25.6,26088,,21,,,10476,-24.64,559040,,,0.96,
25.61,26136,-5.963645778596401,21,17472,0.0001,10480,-24.65,559136,0.2352590321097523,5.769410729408264,0.96,0.18045377009548247
25.58,26138,,21,,,10484,-24.62,559200,,,0.96,
26.36,26141,,21,,,10488,-25.41,559296,,,0.95,
26.42,26144,,21,,,10492,-25.47,559424,,,0.95,
25.79,26146,,21,,,10496,-24.84,559488,,,0.95,
26.15,26150,,21,,,10500,-25.21,559616,,,0.94,
26.99,26153,,21,,,10504,-26.06,559712,,,0.93,
27.85,26157,,21,,,10508,-26.93,559840,,,0.92,
27.89,26159,,21,,,10512,-26.97,559904,,,0.92,
27.2,26162,,21,,,10516,-26.27,560000,,,0.93,
26.73,26164,,21,,,10520,-25.8,560064,,,0.93,
27.12,26168,,21,,,10524,-26.19,560224,,,0.93,
26.54,26171,,21,,,10528,-25.61,560320,,,0.93,
26.77,26173,,21,,,10532,-25.85,560384,,,0.92,
27.75,26175,,21,,,10536,-26.84,560480,,,0.91,
27.99,26178,,21,,,10540,-27.08,560576,,,0.91,
28.21,26182,,21,,,10544,-27.3,560672,,,0.91,
28.25,26184,,21,,,10548,-27.34,560736,,,0.91,
28.26,26187,,21,,,10552,-27.35,560864,,,0.91,
28.21,26192,,21,,,10556,-27.3,561056,,,0.91,
27.31,26195,,21,,,10560,-26.39,561152,,,0.92,
27.16,26243,-6.013069532811642,21,17536,0.0001,10564,-26.24,561280,0.24263679678551853,5.808827638626099,0.92,0.17936329636722803
27.14,26247,,21,,,10568,-26.22,561440,,,0.92,
26.88,26249,,21,,,10572,-25.95,561504,,,0.93,
27.52,26250,,21,,,10576,-26.6,561536,,,0.92,
27.02,26256,,21,,,10580,-26.1,561760,,,0.92,
26.95,26258,,21,,,10584,-26.03,561824,,,0.92,
25.69,26261,,21,,,10588,-24.76,561920,,,0.93,
25.75,26265,,21,,,10592,-24.82,562080,,,0.93,
26.12,26271,,21,,,10596,-25.19,562336,,,0.93,
25.4,26276,,21,,,10600,-24.46,562528,,,0.94,
25.85,26279,,21,,,10604,-24.91,562624,,,0.94,
27.0,26283,,21,,,10608,-26.06,562752,,,0.94,
27.48,26286,,21,,,10612,-26.54,562848,,,0.94,
28.56,26290,,21,,,10616,-27.63,562976,,,0.93,
28.18,26292,,21,,,10620,-27.24,563072,,,0.94,
28.91,26296,,21,,,10624,-27.98,563200,,,0.93,
28.92,26343,-6.063563443720341,21,17600,0.0001,10628,-27.99,563264,0.25228159921243787,5.890733599662781,0.93,0.17827160749584436
28.29,26347,,21,,,10632,-27.35,563392,,,0.94,
28.09,26350,,21,,,10636,-27.15,563520,,,0.94,
28.33,26354,,21,,,10640,-27.4,563680,,,0.93,
28.35,26355,,21,,,10644,-27.42,563712,,,0.93,
28.33,26356,,21,,,10648,-27.4,563744,,,0.93,
28.34,26361,,21,,,10652,-27.41,563904,,,0.93,
28.8,26363,,21,,,10656,-27.87,564000,,,0.93,
28.77,26368,,21,,,10660,-27.84,564160,,,0.93,
29.05,26370,,21,,,10664,-28.13,564224,,,0.92,
29.39,26372,,21,,,10668,-28.48,564288,,,0.91,
27.67,26375,,21,,,10672,-26.75,564384,,,0.92,
28.21,26377,,21,,,10676,-27.29,564448,,,0.92,
28.25,26381,,21,,,10680,-27.33,564608,,,0.92,
28.19,26385,,21,,,10684,-27.27,564736,,,0.92,
29.04,26387,,21,,,10688,-28.13,564800,,,0.91,
29.02,26388,,21,,,10692,-28.11,564832,,,0.91,
30.42,26392,,21,,,10696,-29.53,564992,,,0.89,
31.09,26394,,21,,,10700,-30.21,565056,,,0.88,
29.88,26395,,21,,,10704,-28.99,565088,,,0.89,
27.89,26400,,21,,,10708,-26.99,565248,,,0.9,
27.39,26448,-6.0911575704813,21,17664,0.0001,10712,-26.49,565344,0.2623481403570622,5.9608116671442986,0.9,0.17717960244044662
26.57,26451,,21,,,10716,-25.66,565472,,,0.91,
26.37,26454,,21,,,10720,-25.46,565568,,,0.91,
25.6,26456,,21,,,10724,-24.68,565632,,,0.92,
26.25,26459,,21,,,10728,-25.34,565728,,,0.91,
26.14,26462,,21,,,10732,-25.23,565824,,,0.91,
25.95,26465,,21,,,10736,-25.04,565920,,,0.91,
24.84,26470,,21,,,10740,-23.92,566112,,,0.92,
24.24,26474,,21,,,10744,-23.31,566240,,,0.93,
25.11,26475,,21,,,10748,-24.19,566272,,,0.92,
25.4,26476,,21,,,10752,-24.48,566304,,,0.92,
26.41,26480,,21,,,10756,-25.5,566432,,,0.91,
26.64,26482,,21,,,10760,-25.73,566528,,,0.91,
26.19,26486,,21,,,10764,-25.27,566624,,,0.92,
25.35,26489,,21,,,10768,-24.42,566752,,,0.93,
26.02,26491,,21,,,10772,-25.09,566816,,,0.93,
26.48,26493,,21,,,10776,-25.56,566880,,,0.92,
26.59,26497,,21,,,10780,-25.68,567008,,,0.91,
27.31,26499,,21,,,10784,-26.4,567072,,,0.91,
26.48,26500,,21,,,10788,-25.56,567104,,,0.92,
26.39,26503,,21,,,10792,-25.47,567200,,,0.92,
25.46,26506,,21,,,10796,-24.53,567296,,,0.93,
23.81,26553,-6.054728485643864,21,17728,0.0001,10800,-22.86,567360,0.26224304316565394,5.981359072029591,0.95,0.17609746870584786
23.72,26557,,21,,,10804,-22.77,567520,,,0.95,
23.62,26558,,21,,,10808,-22.67,567552,,,0.95,
23.15,26561,,21,,,10812,-22.2,567616,,,0.95,
23.07,26564,,21,,,10816,-22.12,567712,,,0.95,
22.91,26566,,21,,,10820,-21.96,567808,,,0.95,
22.8,26569,,21,,,10824,-21.85,567904,,,0.95,
22.42,26572,,21,,,10828,-21.46,568000,,,0.96,
22.35,26574,,21,,,10832,-21.39,568064,,,0.96,
22.4,26577,,21,,,10836,-21.44,568160,,,0.96,
22.55,26580,,21,,,10840,-21.59,568256,,,0.96,
22.39,26583,,21,,,10844,-21.43,568352,,,0.96,
21.51,26585,,21,,,10848,-20.54,568448,,,0.97,
22.37,26588,,21,,,10852,-21.41,568544,,,0.96,
21.87,26589,,21,,,10856,-20.91,568576,,,0.96,
21.66,26591,,21,,,10860,-20.7,568640,,,0.96,
21.62,26594,,21,,,10864,-20.66,568768,,,0.96,
21.79,26598,,21,,,10868,-20.83,568896,,,0.96,
20.49,26601,,21,,,10872,-19.52,568992,,,0.97,
20.49,26601,,21,,,10876,-19.52,568992,,,0.97,
20.52,26604,,21,,,10880,-19.54,569088,,,0.98,
20.39,26606,,21,,,10884,-19.41,569152,,,0.98,
19.73,26609,,21,,,10888,-18.75,569248,,,0.98,
19.58,26658,-6.032713636755943,21,17792,0.0001,10892,-18.6,569376,0.2658162829466164,5.9820729941129684,0.98,0.17502186773344874
20.37,26660,,21,,,10896,-19.4,569440,,,0.97,
20.38,26663,,21,,,10900,-19.41,569536,,,0.97,
20.3,26666,,21,,,10904,-19.33,569632,,,0.97,
20.77,26669,,21,,,10908,-19.81,569728,,,0.96,
20.86,26671,,21,,,10912,-19.9,569792,,,0.96,
20.94,26673,,21,,,10916,-19.98,569856,,,0.96,
21.03,26677,,21,,,10920,-20.07,570016,,,0.96,
20.71,26681,,21,,,10924,-19.75,570144,,,0.96,
20.59,26682,,21,,,10928,-19.63,570208,,,0.96,
21.59,26684,,21,,,10932,-20.63,570272,,,0.96,
21.64,26685,,21,,,10936,-20.68,570304,,,0.96,
